EAN;Produto_Original;Preco;Farmacia;Preco_De_Tabela;Preco_Pix;Preco_Cartao;Status_Preco
7898096577017;Loncord 20mg 20 cápsulas;Consultar;Vera Cruz;31.46;21.82;22.97;Esgotado
7896658021268;Artrolive 1500mg + 1200mg Sabor Laranja 30 envelopes com 4g de granulado cada;Consultar;Vera Cruz;141.29;134.23;70.65;Disponível
7898037084857;Arnica Montana 6CH Almeida Prado Frasco com 13g;Consultar;Vera Cruz;32.90;31.26;32.90;Disponível
7898244720876;Motix Solução Injetável 10 ampolas com 2,2ml cada;Consultar;Vera Cruz;244.00;210.94;74.01;Disponível
7894916501408;Indux 50mg 10 comprimidos;Consultar;Vera Cruz;78.67;62.78;66.08;Disponível
7894916501095;Itraspor 100mg 4 cápsulas;Consultar;Vera Cruz;39.92;31.47;33.13;Disponível
7896241261248;Drenison 4mcg/cm² Oclusivo 1 Rolo com 7,5cm x 200cm;Consultar;Vera Cruz;144.29;116.52;61.33;Disponível
7896112402336;Suplemento Alimentar DOSS 1.000UI Vitamina D3 90 Cápsulas Gelatinosas;Consultar;Vera Cruz;97.90;86.50;91.05;Disponível
7896004755519;Lacday 10.000 U.FCC EMS 30 comprimidos mastigáveis;Consultar;Vera Cruz;64.90;61.66;64.90;Disponível
5000456096591;Forxiga 10mg 30 comprimidos revestidos;Consultar;Vera Cruz;236.96;168.83;59.24;Disponível
7891317485801;Duomo HP 2mg + 5 mg 30 cápsulas;Consultar;Vera Cruz;163.97;132.40;69.69;Disponível
7891142177124;Predsim 11mg/ml Gotas 20ml;Consultar;Vera Cruz;46.49;39.31;41.38;Disponível
7896206403140;Atacand Comb 16mg + 5mg 30 comprimidos + 30 comprimidos de liberação prolongada;Consultar;Vera Cruz;132.62;125.99;66.31;Esgotado
7896523212524;Dimetigass Gotas 75mg 15ml;Consultar;Vera Cruz;6.99;3.71;3.91;Disponível
7896006213161;Florastor 12 cápsulas;Consultar;Vera Cruz;25.90;24.61;25.90;Esgotado
7898029551855;Daflon 1000mg FFPM 60 comprimidos revestidos;Consultar;Vera Cruz;338.17;266.65;93.56;Disponível
7898948648179;Oestrogel 0,6mg/g Gel 80g;Consultar;Vera Cruz;84.56;68.29;71.88;Disponível
7897595903259;Puran T4 200mcg 30 comprimidos;Consultar;Vera Cruz;59.89;41.53;43.72;Disponível
7896112180616;Creme Dermatológico Profergan 20mg/g 30g;Consultar;Vera Cruz;25.93;20.44;21.52;Disponível
7898040320911;Marevan 5mg 10 comprimidos;Consultar;Vera Cruz;11.68;9.10;9.58;Esgotado
7891721201837;Zimiex 10mg 30 comprimidos;Consultar;Vera Cruz;73.26;54.28;57.14;Esgotado
5000456025461;Qtern 5mg/10mg 30 comprimidos revestidos;Consultar;Vera Cruz;309.73;241.28;84.66;Disponível
7897595602022;Diclac SR 75mg 20 comprimidos;Consultar;Vera Cruz;51.39;35.63;37.51;Disponível
7896206402877;SeloZok 100mg 30 comprimidos revestidos de liberação controlada;Consultar;Vera Cruz;139.39;132.42;69.70;Esgotado
7896548198292;Maxidex Pomada Oftálmica 1mg/g 3,5g;Consultar;Vera Cruz;40.34;35.64;37.52;Disponível
7896026307024;Trayenta Duo 2,5mg / 1000mg 60 comprimidos revestidos;Consultar;Vera Cruz;319.19;242.58;85.12;Disponível
7891142142221;Diprosalic 0,5mg/ml + 20mg/ml Solução Dermatológica 30ml;Consultar;Vera Cruz;56.69;49.01;51.59;Disponível
7896016808302;Antigases Luftal Gotas 75mg/ml Sabor Cereja 30ml;Consultar;Vera Cruz;59.99;46.73;49.19;Disponível
7896181916246;Angipress 50mg 30 comprimidos;Consultar;Vera Cruz;39.95;31.50;33.16;Disponível
7896009498459;Analgésico Advil 400mg 20 cápsulas líquidas;Consultar;Vera Cruz;51.91;36.49;38.41;Disponível
7891317003029;Duomo 4mg Eurofarma, 30 comprimidos;Consultar;Vera Cruz;67.92;54.84;57.73;Disponível
7896658030291;Montelair 5mg Sabor Cereja 60 comprimidos mastigáveis;Consultar;Vera Cruz;126.47;86.51;91.06;Disponível
7896093002488;Pastilhas Vick Drops Sabor Artificial de Cereja 10g;Consultar;Vera Cruz;4.50;3.76;3.96;Esgotado
7896641804441;Xantinon Complex 100ml;Consultar;Vera Cruz;18.78;16.06;16.90;Disponível
7898994079859;Teste de Gravidez Fast Test Plus 1un;Consultar;Vera Cruz;13.35;11.42;12.02;Disponível
7896641804212;Reparil 10mg/g + 50mg/g Gel 100g;Consultar;Vera Cruz;99.33;79.27;83.44;Esgotado
7500435171106;Teste de Gravidez Clearblue Plus;Consultar;Vera Cruz;26.50;19.89;20.94;Disponível
7896006245339;Diamox 250mg 30 comprimidos;Consultar;Vera Cruz;27.97;20.46;21.54;Esgotado
7894916516006;Toragesic 10mg 10 comprimidos sublinguais;Consultar;Vera Cruz;36.61;29.56;31.12;Disponível
7896658017247;Osteotrat 35mg 4 comprimidos revestidos;Consultar;Vera Cruz;106.28;100.97;53.14;Esgotado
7896112427452;Listo 4mg 10 comprimidos de desintegração oral;Consultar;Vera Cruz;30.30;28.79;30.30;Esgotado
7896004724843;Drenatan 0,05mg/ml Solução Oftálmica 2,5ml;Consultar;Vera Cruz;0.00;155.94;0.00;Esgotado
7891058027117;Apidra 100UI/ml 1 ampola com 10ml;Consultar;Vera Cruz;161.91;130.74;68.81;Disponível
7891142128812;Cizax 5mg 30 comprimidos;Consultar;Vera Cruz;62.82;52.52;55.28;Esgotado
7897337707664;Januvia 100mg 28 comprimidos revestidos;Consultar;Vera Cruz;348.91;331.46;116.30;Disponível
7891317124182;Holmes H 20mg + 12,5mg 30 comprimidos revestidos;Consultar;Vera Cruz;79.09;57.86;60.90;Disponível
7897705202364;Xultophy 100UI/ml + 3,6mg/ml 1 sistema de aplicação com 3ml de solução;Consultar;Vera Cruz;322.53;306.40;107.51;Esgotado
7896004714196;Nociclin 0,15mg + 0,03mg 21 comprimidos;Consultar;Vera Cruz;12.99;6.05;6.37;Disponível
7897930760516;Clob - X 0,5mg/g Pomada Dermatológica 30g;Consultar;Vera Cruz;54.84;44.28;46.61;Disponível
7896094918610;Fluviral Dia 20 comprimidos;Consultar;Vera Cruz;34.26;30.92;32.55;Esgotado
7896004763576;Sulfato de Hidroxicloroquina 400mg EMS 30 comprimidos revestidos;Consultar;Vera Cruz;95.19;90.43;95.19;Disponível
7896331702835;Xarope Glyteol 200mg/15ml Sabor Morango 100ml;Consultar;Vera Cruz;28.68;19.34;20.36;Disponível
7899824400812;Enax 200mg 30 comprimidos revestidos;Consultar;Vera Cruz;99.42;77.44;81.52;Disponível
7897337712934;Xarope Desalex 100ml;Consultar;Vera Cruz;96.73;80.86;85.12;Disponível
7896714236148;Magnostase 2mg 12 comprimidos;Consultar;Vera Cruz;10.61;6.25;6.58;Disponível
7896658004391;Artrolive 500mg + 400mg 90 cápsulas;Consultar;Vera Cruz;345.69;328.41;115.23;Disponível
7896658021640;Esalerg 1,25mg/ml Gotas 20ml;Consultar;Vera Cruz;57.01;47.66;50.17;Disponível
7897337706315;Janumet 50mg + 500mg 56 comprimidos revestidos;Consultar;Vera Cruz;339.79;322.80;113.26;Esgotado
7896230304338;Bicarbonato de Sódio ADV 10 Sachês de 2,5g cada;Consultar;Vera Cruz;7.50;5.99;6.30;Disponível
7896006222620;Solução Oftálmica Octifen 0,25mg/ml 5ml;Consultar;Vera Cruz;38.53;30.01;31.59;Disponível
7896083410248;Androsten 94mg 30 comprimidos;Consultar;Vera Cruz;151.17;120.63;63.49;Disponível
7898158498786;Desodalina 600mg 60 cápsulas;Consultar;Vera Cruz;83.50;71.39;75.15;Disponível
7896658028519;Steaton 200mg 60 cápsulas moles;Consultar;Vera Cruz;189.84;160.51;56.32;Disponível
7891010974923;Pastilhas Benalet Sabor Mel e Limão 4un;Consultar;Vera Cruz;15.33;13.40;14.10;Disponível
7896016807398;Eliquis 2,5mg 20 comprimidos revestidos;Consultar;Vera Cruz;133.74;127.05;66.87;Esgotado
7897411610682;Benicar HCT 40mg/25mg 30 comprimidos revestidos;Consultar;Vera Cruz;108.55;79.40;83.58;Disponível
7891058024314;Antialérgico Allegra 60mg 10 comprimidos revestidos;Consultar;Vera Cruz;29.90;24.99;26.31;Esgotado
7897322710457;Lisador 4 comprimidos;Consultar;Vera Cruz;12.55;10.97;11.55;Disponível
7896006213147;Colact 667mg/ml Sabor Salada de Frutas 120ml;Consultar;Vera Cruz;29.77;19.23;20.24;Disponível
7896658003981;Fentizol 0,02g/g Creme Dermatológico 20g;Consultar;Vera Cruz;44.63;38.58;40.61;Disponível
7896269900631;Psorex 0,5mg/g Pomada Dermatológica 30g;Consultar;Vera Cruz;51.33;48.76;51.33;Esgotado
7898040323844;Probiatop 30 sachês com 1g;Consultar;Vera Cruz;137.50;130.63;68.75;Disponível
7896622300443;Antiácido Gastrol Blister 20 Pastilhas;Consultar;Vera Cruz;23.99;18.91;19.91;Disponível
7891058022136;Analgésico Dorflex 24 comprimidos;Consultar;Vera Cruz;19.52;17.43;18.35;Disponível
7896026304702;Pradaxa 150mg 30 cápsulas;Consultar;Vera Cruz;209.27;165.01;57.90;Disponível
7896714296432;Laxante Fitoterápico Naturetti Geleia Sabor Ameixa 130g;Consultar;Vera Cruz;95.04;74.94;78.88;Esgotado
7896006207665;Solução Oftálmica Cetrolac MD 4mg/ml 10ml;Consultar;Vera Cruz;109.60;82.25;86.58;Disponível
7896658016585;Betadine 24mg 30 comprimidos;Consultar;Vera Cruz;43.13;35.24;37.09;Disponível
7896255716987;Synthroid 150mcg 30 comprimidos;Consultar;Vera Cruz;63.12;47.37;49.86;Disponível
7896112403579;Dacxi 10mg 30 comprimidos revestidos;Consultar;Vera Cruz;44.83;42.59;44.83;Esgotado
7896261016255;Galvus Met 50mg + 850mg 56 comprimidos revestidos;Consultar;Vera Cruz;261.38;248.31;87.13;Esgotado
7896255716949;Synthroid 25mcg 30 comprimidos;Consultar;Vera Cruz;40.59;30.47;32.07;Disponível
7898430194511;Lavagem Nasal Nasoar XT 5,0% Refil 15 sachês;Consultar;Vera Cruz;85.50;69.85;73.53;Disponível
7896658000843;Diosmin SDU 900mg + 100mg Sabor Laranja / Limão 15 sachês com 5g cada;Consultar;Vera Cruz;87.70;83.32;87.70;Esgotado
7897705201145;Levemir Flexpen 100U/ml com 1 sistema de aplicação preenchido 3ml;Consultar;Vera Cruz;137.15;130.29;68.58;Esgotado
7896658002960;Adinos 0,5mg/g Gel Creme 30g;Consultar;Vera Cruz;44.40;37.96;39.96;Disponível
7500435121965;Metamucil Pó Sabor Original 210g;Consultar;Vera Cruz;132.25;125.64;66.13;Disponível
7898581710608;Noripurum Fólico 100mg + 0,35mg 30 comprimidos mastigáveis;Consultar;Vera Cruz;78.03;65.98;69.45;Disponível
7896181901631;Cordarex 2,5mg 30 comprimidos;Consultar;Vera Cruz;39.25;31.32;32.97;Disponível
5702191025590;Advantan 1mg/g Loção 20g;Consultar;Vera Cruz;112.13;87.35;91.95;Disponível
7896094925830;Suplemento Alimentar Ofolato SOP Sabor Tangerina 30 sachês;Consultar;Vera Cruz;149.90;131.01;68.96;Esgotado
7896255764384;Ritmonorm 300mg 30 comprimidos revestidos;Consultar;Vera Cruz;152.48;144.86;50.83;Esgotado
7891317036881;Equitam 120mg 30 comprimidos revestidos;Consultar;Vera Cruz;116.68;96.43;50.76;Disponível
7896004759975;Lacday 10.000 FCC ALU EMS 60 comprimidos mastigáveis;Consultar;Vera Cruz;92.90;75.02;78.97;Disponível
7896004716220;Itralex 100mg 4 Cápsulas Duras;Consultar;Vera Cruz;50.76;41.95;44.16;Esgotado
7500435182331;Descongestionante em Jato Contínuo Vick Vapo Spray 100ml;Consultar;Vera Cruz;49.30;46.84;49.30;Esgotado
7896658005763;Prelone 5mg 20 comprimidos;Consultar;Vera Cruz;26.10;21.82;22.97;Disponível
7896637028530;Labirin 24mg 60 comprimidos;Consultar;Vera Cruz;66.46;46.72;49.18;Disponível
7896112407188;Vonaugasmax 250mg 20 cápsulas moles;Consultar;Vera Cruz;55.58;52.80;55.58;Esgotado
7896094921207;Antiácido Pó Efervescente Estomazil Sabor Abacaxi 6 envelopes com 5g cada;Consultar;Vera Cruz;15.49;12.22;12.86;Disponível
7897595903365;Puran T4 88mcg 30 comprimidos;Consultar;Vera Cruz;26.82;18.34;19.31;Disponível
7896004727158;Infralax 15 comprimidos;Consultar;Vera Cruz;17.88;10.70;11.26;Disponível
7892953208618;Symdulor SL 10mg 10 comprimidos sublinguais;Consultar;Vera Cruz;36.58;28.15;29.63;Esgotado
7896658034787;Rubia 75mcg 84 comprimidos revestidos;Consultar;Vera Cruz;110.76;89.44;94.15;Disponível
7896658034466;Gaeso 20mg 28 comprimidos;Consultar;Vera Cruz;96.80;78.17;82.28;Esgotado
7897473206403;Halobex 0,05% Creme Dermatológico 30g;Consultar;Vera Cruz;23.01;20.11;21.17;Disponível
7898581710547;Noripurum 100mg 30 comprimidos mastigáveis;Consultar;Vera Cruz;75.63;66.10;69.58;Disponível
7891721026621;Glucovance 500 + 5mg 30 comprimidos revestidos;Consultar;Vera Cruz;57.84;44.51;46.85;Disponível
7891721025105;Concor 5mg 30 comprimidos revestidos;Consultar;Vera Cruz;108.07;77.00;81.05;Disponível
7899824400331;Minel 200mg 30 comprimidos revestidos;Consultar;Vera Cruz;179.71;131.46;69.19;Disponível
7891010256463;Pastilhas Benalet Sabor Mel e Limão 12un;Consultar;Vera Cruz;42.03;33.94;35.73;Disponível
7896714218267;Torsilax Neo Química 12 comprimidos;Consultar;Vera Cruz;17.99;9.40;9.89;Disponível
7897316802250;Solução Oftálmica Pilocarpina 4% 10ml;Consultar;Vera Cruz;66.44;48.60;51.16;Esgotado
7896006272724;Solução Oral Nasaliv Sabor Cereja 60ml;Consultar;Vera Cruz;18.55;17.62;18.55;Esgotado
7891106914963;Solução Spray Canesten 10mg/ml 30ml;Consultar;Vera Cruz;66.99;57.91;60.96;Disponível
7896261016262;Galvus Met 50mg + 1000mg 56 comprimidos revestidos;Consultar;Vera Cruz;261.38;248.31;87.13;Esgotado
7896658034541;Lubrificante Ocular Laxime 0,15% 10ml;Consultar;Vera Cruz;60.34;53.88;56.72;Esgotado
7898040321420;Annita 20mg/ml, 1 frasco com 45ml de pó para suspensão de uso oral;Consultar;Vera Cruz;32.83;27.76;29.22;Esgotado
7896094206045;Tarfic 0,1% Pomada Dermatológica 30g;Consultar;Vera Cruz;190.62;144.88;50.83;Disponível
7896637033596;Arpadol 400mg, 60 Comprimidos;Consultar;Vera Cruz;226.48;215.16;75.49;Disponível
7891317010379;Ventus Spray 50mcg 60 Acionamentos 9ml;Consultar;Vera Cruz;48.01;37.86;39.85;Esgotado
7891106003230;Gino Canesten 3 Dias 100mg/5g Creme Vaginal 20g + 3 aplicador;Consultar;Vera Cruz;94.98;79.40;83.58;Disponível
7896241270400;Drenison N 0,125mg/g + 0,35mg/g Creme 30g;Consultar;Vera Cruz;45.06;37.67;39.65;Esgotado
7896015592752;Advil 600mg 12 Horas 6 comprimidos revestidos de liberação prolongada;Consultar;Vera Cruz;25.18;19.38;20.40;Esgotado
7896094200432;Sumax 50mg 2 comprimidos revestidos;Consultar;Vera Cruz;33.81;26.98;28.40;Disponível
7896094917385;Fluidificante e Descongestionante Nasal Rinosoro Jet Infantil 0,9% 100ml;Consultar;Vera Cruz;50.14;44.30;46.63;Disponível
7896676410730;Funtyl 10mg/g Creme 20g;Consultar;Vera Cruz;38.76;30.93;32.56;Disponível
7896004703251;Loratadina 1mg/ml EMS Sabor Cereja 100ml;Consultar;Vera Cruz;40.69;20.10;21.16;Disponível
7896261019331;Analgésico CataflamPRO XT Emulgel 50g;Consultar;Vera Cruz;69.27;59.89;63.04;Disponível
7896714291901;Picbam 2,5mg 20 comprimidos revestidos;Consultar;Vera Cruz;105.22;99.96;52.61;Esgotado
7898100243808;Glicel 1,5g Pediátrico 6 supositórios de glicerina;Consultar;Vera Cruz;24.46;11.62;12.23;Disponível
7898029550254;Acertil 10mg 60 Comprimidos Revestidos;Consultar;Vera Cruz;217.06;206.21;72.35;Disponível
7896112402435;Flux SR 1,5mg 30 comprimidos revestidos;Consultar;Vera Cruz;38.41;29.19;30.73;Disponível
7897679601002;Funchicórea Pó 3g;Consultar;Vera Cruz;52.50;44.39;46.73;Disponível
7894916503754;Aglucose 50mg 30 comprimidos;Consultar;Vera Cruz;44.36;37.51;39.48;Disponível
7896026130004;Gotas Binelli 30mg/ml 10ml;Consultar;Vera Cruz;25.13;21.25;22.37;Disponível
7896094200340;Sumax 100mg 2 comprimidos revestidos;Consultar;Vera Cruz;59.75;47.68;50.19;Disponível
7897411602182;Lixiana 30mg 30 comprimidos revestidos;Consultar;Vera Cruz;148.85;125.86;66.24;Disponível
7896023793349;Melagrião Própolis e Gengibre Spray Sabor Laranja 30ml;Consultar;Vera Cruz;21.99;16.71;17.59;Disponível
7896015523398;Combodart 0,5mg + 0,4mg 30 cápsulas gelatinosas duras de liberação prolongada;Consultar;Vera Cruz;160.25;152.24;53.42;Disponível
7896658005466;Flogoral 3mg Pastilhas Sabor Cereja 12un;Consultar;Vera Cruz;20.85;18.02;18.97;Disponível
7896094906594;Tamarine 12mg 20 cápsulas;Consultar;Vera Cruz;103.99;82.98;87.35;Disponível
7896658001123;Candicort 20mg + 0,64mg Pomada Dermatológica 30g;Consultar;Vera Cruz;46.35;41.39;43.57;Disponível
7894916503389;Tenadren 40mg + 12,5mg 30 comprimidos;Consultar;Vera Cruz;15.57;11.84;12.46;Disponível
7896523200491;Loratamed D Loratadina 1mg/ml + Sulfato de Pseudoefedrina 12mg/ml Xarope 60ml;Consultar;Vera Cruz;32.41;30.79;32.41;Esgotado
7896181904441;Busonid Caps 200mcg 60 cápsulas para inalação + 1 inalador;Consultar;Vera Cruz;68.03;54.29;57.15;Disponível
7896094922150;Eparema Sabor Tradicional Hortelã 200ml;Consultar;Vera Cruz;79.47;61.91;65.17;Disponível
7898927111106;Xarope Stodal 150ml;Consultar;Vera Cruz;76.90;67.94;71.52;Disponível
7896094921252;Coledue R 10mg + 5mg 30 cápsulas duras;Consultar;Vera Cruz;70.80;57.17;60.18;Esgotado
7892828001221;Etna Injetável 3 frascos ampolas com pó + 3 ampolas com de diluente;Consultar;Vera Cruz;100.52;79.26;83.43;Disponível
7896016807213;Naldecon Pack Dia e Noite 24 comprimidos;Consultar;Vera Cruz;59.99;56.99;59.99;Disponível
7896004706221;Dorspan Composto Gotas 20ml;Consultar;Vera Cruz;29.79;26.89;28.30;Esgotado
7897930760172;Rozex 7,5mg/g Gel 30g;Consultar;Vera Cruz;116.35;99.48;52.36;Disponível
7898040324247;Solução Nasal Maresis Jato Forte 100ml;Consultar;Vera Cruz;65.58;57.94;60.99;Disponível
7896382703614;Cialis 20mg 2 comprimidos revestidos;Consultar;Vera Cruz;167.98;129.26;68.03;Disponível
7896255767149;Regulador Intestinal Duphalac 667mg/ml Sem Sabor Artificial 200ml;Consultar;Vera Cruz;62.66;55.96;58.90;Disponível
7896206402853;SeloZok 25mg 30 comprimidos revestidos de liberação controlada;Consultar;Vera Cruz;42.39;40.27;42.39;Disponível
7898908753141;Traumeel S 50 comprimidos sublinguais;Consultar;Vera Cruz;107.90;95.33;50.18;Disponível
7896006236009;Foldan 50mg/g Pomada 45g;Consultar;Vera Cruz;43.77;30.77;32.39;Disponível
7894916513722;Suplemento Alimentar Kollis Solução Oleosa Gotas 8ml;Consultar;Vera Cruz;147.90;140.51;73.95;Disponível
7896212413560;Analgésico Tylenol DC Liberação Imediata 20 comprimidos revestidos;Consultar;Vera Cruz;38.00;31.41;33.06;Esgotado
7898927111014;Sédatif PC Boiron 60 Comprimidos Revestidos;Consultar;Vera Cruz;101.25;81.76;86.06;Disponível
7896094206137;Plenance 20mg 30 comprimidos revestidos;Consultar;Vera Cruz;160.72;116.04;61.08;Disponível
7897705203224;Novolin R 100UI/ml 1 ampola com 10ml;Consultar;Vera Cruz;67.36;63.99;67.36;Esgotado
7891317464004;Noex 100mcg Spray Nasal 100 doses;Consultar;Vera Cruz;80.87;63.76;67.12;Disponível
5060632508768;Stezza 2,5mg + 1,5mg 28 comprimidos revestidos;Consultar;Vera Cruz;60.80;51.40;54.11;Disponível
7891721026614;Glucovance 500 + 2,5mg 30 comprimidos revestidos;Consultar;Vera Cruz;44.51;34.25;36.05;Disponível
7896658037238;Volare 40mg/0,4ml 2 seringas preenchidas de 0,4ml;Consultar;Vera Cruz;174.80;124.55;65.55;Disponível
7891058005474;Dorflex Dip 1g 10 comprimidos;Consultar;Vera Cruz;17.43;14.91;15.69;Disponível
7896241225257;Ablok Plus 25mg + 12,5mg 30 comprimidos;Consultar;Vera Cruz;26.19;20.15;21.21;Esgotado
7898037080484;Complexo Homeopático Almeida Prado N 48 60 Comprimidos;Consultar;Vera Cruz;28.90;27.46;28.90;Disponível
7896255766777;Creon 10.000 30 cápsulas com minimicroesferas acidorresitentes;Consultar;Vera Cruz;90.41;69.57;73.23;Disponível
5702191008753;Daivobet 50mcg/g + 0,5mg/g Gel Dermatológico 30g;Consultar;Vera Cruz;149.43;122.08;64.26;Disponível
7896512901392;Supositório de Glicerina Granado Adulto 12un;Consultar;Vera Cruz;31.90;25.76;27.12;Disponível
7898549757133;Monessa 90 cápsulas;Consultar;Vera Cruz;345.94;269.49;94.56;Disponível
8902220114784;Olmecor 40mg 30 comprimidos revestidos;Consultar;Vera Cruz;57.66;42.18;44.40;Disponível
7891317489595;Ginna 0,02g/g Creme Ginecológico 40g + 7 aplicadores de 5g cada;Consultar;Vera Cruz;49.47;41.35;43.53;Disponível
7896226506463;Prolopa DR 200/50mg 30 comprimidos de liberação modificada;Consultar;Vera Cruz;131.36;99.84;52.55;Disponível
7898016412961;Cloreto de Magnésio PA Ifal 33g;Consultar;Vera Cruz;10.15;8.00;8.42;Disponível
7891721024481;Dexa Citoneurin NFF Injetável 6 ampolas: 3 com 1ml intramuscular + 3 com 2ml de diluente;Consultar;Vera Cruz;53.51;45.24;47.62;Disponível
7894916550062;Propranolol 80mg 30 comprimidos;Consultar;Vera Cruz;28.05;21.32;22.44;Disponível
7891058059149;Plasil 10mg 20 comprimidos;Consultar;Vera Cruz;14.45;12.36;13.01;Disponível
7896672203909;Broncho - Vaxom 3,5mg 10 cápsulas;Consultar;Vera Cruz;74.73;59.63;62.77;Disponível
7896641809033;Dexilant 60mg Takeda 60 cápsulas de liberação retardada;Consultar;Vera Cruz;259.52;207.10;72.67;Disponível
7891106914000;Miranova 0,10mg + 0,02mg 21 drágeas;Consultar;Vera Cruz;30.50;28.98;30.50;Esgotado
7891721026706;Concor HCT 5mg + 12,5mg 30 comprimidos revestidos;Consultar;Vera Cruz;148.41;91.65;96.47;Disponível
7896658030284;Montelair 4mg Sabor Cereja 60 comprimidos mastigáveis;Consultar;Vera Cruz;126.47;100.92;53.12;Disponível
7897322704944;Fluidificante e Descongestionante Nasal Rinosoro SIC Spray 3%  50ml;Consultar;Vera Cruz;36.19;31.98;33.66;Esgotado
7896112435778;Aradois H 50mg + 12,5mg 30 comprimidos revestidos;Consultar;Vera Cruz;106.94;78.22;82.34;Disponível
7891317432386;Musculare 10mg 30 comprimidos revestidos;Consultar;Vera Cruz;45.93;38.40;40.42;Disponível
7896094920644;Suplemento Alimentar Gestamax Plus 30 cápsulas gelatinosas moles;Consultar;Vera Cruz;94.90;84.75;89.21;Esgotado
7896016807251;Onglyza 5mg 28 comprimidos revestidos;Consultar;Vera Cruz;179.23;136.21;71.69;Esgotado
7896112401582;Vonau Flash 8mg Biolab, 30 comprimidos de desintegração oral;Consultar;Vera Cruz;241.42;153.66;53.92;Disponível
7896112403005;Fly 250mg 10 cápsulas moles;Consultar;Vera Cruz;34.50;28.19;29.67;Disponível
7896382700750;Humalog 1000UI 1 ampola com 10ml;Consultar;Vera Cruz;173.43;164.76;57.81;Esgotado
7897316802212;Solução Oftálmica Pilocarpina 1% 10ml;Consultar;Vera Cruz;32.27;26.06;27.43;Esgotado
7896261006553;Slow - K 600mg 20 drágeas;Consultar;Vera Cruz;19.29;15.94;16.78;Disponível
