int64_field_0;venda_id;nome_produto;data_venda;quantidade
60382;47393;Novolin R Penfil 100ui/Ml 5x3ml Novo Nor;05-2024;14.0
61163;69066;Zetia 10mg 60 Comprimidos Supera;05-2024;14.0
61229;72023;Nienza 25mg 30 Comprimidos Aché;05-2024;14.0
62633;12113;Rosucor 10mg 30 Comprimidos Revestidos Torrent;05-2024;14.0
62938;68252;Allenasal Suspensão Nasal 16,5ml;05-2024;14.0
64005;53669;Alopurinol 300mg Genérico Sandoz 30 Comprimidos;05-2024;14.0
65394;33713;Flotac 70mg 10 Comprimidos Novartis;05-2024;14.0
67269;48557;Bepantol Derma Creme Hidratante Toque Seco Oil Free 30g, Pele Normal a Seca;05-2024;14.0
67290;63689;Pisa 1,5mg 30 Comprimidos de Liberação Prolongada Eurofarma (C1);05-2024;14.0
68218;9413;Azitromicina Genérico Eurofarma 1500mg 37,5ml;05-2024;14.0
68804;6929;Decadron 4mg 1x2,5ml Injetável Aché;05-2024;14.0
70904;14153;Propafenona 300mg 30 Cápsulas Genérico Prati;05-2024;14.0
71055;55205;Nitazoxanida 20mg/ml Genérico Germed caixa Com 1 frasco Com pó para suspensão De uso oral (frasco Co;05-2024;14.0
72113;25085;Nausedron Cristália 8mg 10 Comprimidos;05-2024;14.0
1449;57389;Alenthus XR 150mg 30 Cápsulas;05-2024;15.0
2640;66840;Finasterida 1mg 30 Comprimidos Revestidos Genérico Cimed;05-2024;15.0
4306;46553;Qtern 5mg/10mg 30 Comprimidos Revestidos;05-2024;15.0
4433;45809;Xaloftal 0,05mg/ml Solução Oftálmica 2,5ml;05-2024;15.0
4451;61769;Aristab 30mg 30 Comprimidos Aché (C1);05-2024;15.0
4591;20345;Peg-Lax Pó para Solução Oral 14 Sachês de 8,5g;05-2024;15.0
6352;33065;Cataflampro XT Emulgel Gel Dermatológico 100g;05-2024;15.0
6635;55061;Nitazoxanida 20mg Genérico Althaia 100ml;05-2024;15.0
6761;71948;Hidrali 500ml de Uva Roxa;05-2024;15.0
8165;56777;Daforin 20mg 60 Comprimidos Revestidos;05-2024;15.0
9415;2645;Pomada Diprosalic 30g Mantecorp;05-2024;15.0
9927;1721;Predsim Mantecorp 20mg 10 Comprimidos;05-2024;15.0
10015;29981;Restiva 20mg 2 Adesivos Transdérmicos Mundipharma (A1);05-2024;15.0
10038;9185;Keflex Bago 100mg/ml 15ml Gotas;05-2024;15.0
10427;69590;Peg-Lax Pó para Solução Oral 14 Sachês de 8,5g;05-2024;15.0
11224;66393;Seretide Spray 25mcg + 250mcg 120 Doses;05-2024;15.0
11550;7853;Rovamicina 1,5M Ui 16 Cápsulas Aventis;05-2024;15.0
13102;14285;Lotar 5mg+100mg 30 Cápsulas Aché;05-2024;15.0
14002;25385;Hidrali 500ml de Uva Roxa;05-2024;15.0
14537;14489;Holmes 40mg 30 Comprimidos Revestidos Eurofarma;05-2024;15.0
15221;2369;Diprosone Creme 30g Mantecorp;05-2024;15.0
15538;50501;Tansulosina 0,4mg 60 Comprimidos Genérico EMS;05-2024;15.0
15579;44393;Aspirina Prevent 300mg 30 Comprimidos Revestidos Bayer;05-2024;15.0
15858;49601;Citrato De Sildenafila 50mg Genérico Medley 4 Comprimidos Revestidos;05-2024;15.0
15882;14069;Rosuvastatina 20mg 60 Comprimidos Revestidos Genérico Althaia;05-2024;15.0
15966;11849;Naprix A 10mg+5mg 30 Cápsulas Libbs;05-2024;15.0
16554;53057;Alopurinol 300mg 60 Comprimidos Genérico Sandoz;05-2024;15.0
17387;22073;Esio 20mg 28 Comprimidos Eurofarma;05-2024;15.0
18809;40097;Cran B CR 30 Compimidos  Herbarium;05-2024;15.0
19713;23477;Bicarbonato De Sódio 50g;05-2024;15.0
19906;5993;Teolong 200mg 30 Cápsulas Abbott;05-2024;15.0
19910;11753;Cloridrato De Propranolol 40mg Genérico Medley 30 Comprimidos;05-2024;15.0
20813;17981;Sinvastacor 40mg 30 Comprimidos Revestidos Sinvastatina Sandoz;05-2024;15.0
22572;62021;Brintellix 10mg 30 Comprimidos Lundbeck (C1);05-2024;15.0
22740;35237;Foxis 200Mg 10 Cápsulas Dura Ache (C1);05-2024;15.0
22824;64553;Equilid Aventis 200mg 20 Comprimidos (C1);05-2024;15.0
23374;3305;Astro Suspensão Oral 15ml;05-2024;15.0
23846;70091;Vonau Flash 8mg 10 Comprimidos Biolab;05-2024;15.0
24368;44261;Venolise 26,7 30 Comprimidos Myralis;05-2024;15.0
24867;44381;Volare 20mg Injetável 2 Seringas Ache;05-2024;15.0
26824;10961;Propranolol 40mg 30 Comprimidos Genérico Neo Química;05-2024;15.0
27785;33461;Voltaren 75mg 3ml Injetável Novartis;05-2024;15.0
28032;67106;Bup Xl 300mg 30 Comprimidos Eurofarma (C1);05-2024;15.0
28140;49409;Finasterida 1mg 30 Comprimidos Revestidos Genérico Cimed;05-2024;15.0
28276;10529;Levoxin Apsen 500mg 3 Comprimidos Revestidos;05-2024;15.0
28895;42437;Sinustrat Hidrat Nasal 30ml Biolab;05-2024;15.0
29094;12677;Bisoprolol 2,5mg 30 Comprimidos Revestidos Genérico Medley;05-2024;15.0
30157;8573;Sinot Clav 400mg + 57mg Suspensão 140ml Eurofarma;05-2024;15.0
30275;12305;Exforge HCT Valsartana 320mg + Hidroclorotiazida 25mg + Anlodipino 10mgcom 28 comprimidos;05-2024;15.0
30293;5525;Koide 120ml Momenta;05-2024;15.0
31419;57473;Sertralina 100mg 30 Comprimidos Revestidos Genérico Cimed;05-2024;15.0
31494;59981;Parkidopa 250mg + 25mg 30 Cápsulas;05-2024;15.0
32302;8849;Lanico 875/125mg 20 Comprimidos Revestidos Supera;05-2024;15.0
32386;1949;Seretide 50mcg + 250mcg 60 Doses;05-2024;15.0
33708;41957;Bromelin Spray Solucão Oral 50ml;05-2024;15.0
34865;32165;Naldecon Febre 750mg 10 Comprimido Reckitt;05-2024;15.0
35167;15773;Vast 40mg 30 Comprimidos Revestidos Eurofarma;05-2024;15.0
35253;22817;Simbioflora Pó para Solução Oral 15 Sachês de 6g;05-2024;15.0
38567;38393;Mirador Cólica 20 Comprimidos;05-2024;15.0
39667;43613;Pradaxa 110Mg 30 Cápsulas Boehringer;05-2024;15.0
39914;2561;Amoxicilina + Clavulanato de Potássio 875mg 20 Comprimidos Revestidos Genérico EMS;05-2024;15.0
40082;7169;Amoxicilina Suspensão Oral 250mg/5ml 150ml Genérico EMS;05-2024;15.0
42338;63905;Zodel 100mg 30 Comprimidos Revestidos Medley (C1);05-2024;15.0
42859;68382;Nitazoxanida 20mg Genérico Althaia 100ml;05-2024;15.0
43601;1757;Allegra Antialérgico Cloridrato de Fexofenadina 120mg 10 Comprimidos Revestidos;05-2024;15.0
44684;37421;Iziz 2,5mg/1,5mg 28 Comprimidos;05-2024;15.0
44785;49889;Viagra 50mg 4 Comprimidos Revestidos;05-2024;15.0
45029;9617;Trimbow 120 Doses Spray;05-2024;15.0
47031;13133;Diovan 160mg 28 Comprimidos FQM;05-2024;15.0
47116;5585;Seretide Spray 25mcg + 250mcg 120 Doses;05-2024;15.0
47280;65357;Vimpat 50mg 14 Comprimidos UCB (C1);05-2024;15.0
47815;38921;Fenazic 15mg 30 Comprimidos Adium;05-2024;15.0
47862;36641;Etoricoxibe 60Mg 14 Comprimidos Genérico Neo Quimica (C1);05-2024;15.0
49492;58241;Vortioxetina 15mg 30 Comprimidos Revestidos Genérico Althaia (C1);05-2024;15.0
50502;44993;Azopt 1% 5ml Colírio Alcon;05-2024;15.0
52109;9377;Azi 500mg 5 Comprimidos Revestidos Sigma Pharma;05-2024;15.0
52188;28601;Naproxeno 500mg 20 Comprimidos Genérico Teuto;05-2024;15.0
52195;8141;Ceftriaxona Sódica Solução Intramuscular 1 Frasco-ampola De 3,5ml;05-2024;15.0
52563;21977;LuftaGastro Sachê Líquido 10ml;05-2024;15.0
54717;49817;Sildenafila Genérico Prati 50mg 2 Comprimidos Revestidos;05-2024;15.0
55319;43949;Cilostazol 100mg 60 Comprimidos Genérico Eurofarma;05-2024;15.0
55746;11105;Brasart HCT 320+25mg 30 Comprimidos Revestidos Sigma;05-2024;15.0
55860;46073;Oftane Colírio 10mL Alcon;05-2024;15.0
56068;7097;Spiolto Spray 4ml;05-2024;15.0
56215;977;Xarope Abrilar 100ml FQM;05-2024;15.0
56900;4613;Decadron Solução Nasal 20ml;05-2024;15.0
57019;51689;Floral Kids Therapi 30ml Sonequita;05-2024;15.0
57391;25409;Hidrali 500ml de Laranja;05-2024;15.0
60059;2981;Artrosil 160mg 10 Cápsulas Aché;05-2024;15.0
61241;26765;Doralgina 30mg/300mg/30mg 20 Comprimidos;05-2024;15.0
61262;6905;Sinot Suspensão Oral 100ml;05-2024;15.0
61292;4421;Pomada Daivobet Roche 30g;05-2024;15.0
62611;62285;Haldol Decanoato 50mg 5 x 1 ml Janssen (C1);05-2024;15.0
63113;45257;Mirugell 4mg/ml + 3mg/ml + 1,8mg/ml Solução Oftálmica 5ml;05-2024;15.0
65297;21197;Vonau Flash 8mg 10 Comprimidos Biolab;05-2024;15.0
65338;18065;Divelol 12,5mg 60 Comprimidos Baldacci;05-2024;15.0
65676;32729;Ciclobenzaprina 10mg 30 Comprimidos Revestidos Genérico Cimed;05-2024;15.0
66493;18485;Lefor 2,5mg 30 Comprimidos EMS;05-2024;15.0
66550;54725;Amplium-G Creme Vaginal 80g 14 Ampolas Mantecorp;05-2024;15.0
66591;56909;Bup Xl 300mg 30 Comprimidos Eurofarma (C1);05-2024;15.0
67154;54245;Cetoconazol 200mg 30 Comprimidos Genérico Cimed;05-2024;15.0
69126;62585;Dimesilato de Lisdexanfetamina 50 mg 30 Cápsulas Genérico Nova Química (A3);05-2024;15.0
69483;56057;Lipiblock 120mg 60 Cápsulas Germed;05-2024;15.0
69886;7121;Novamox 2X 400/57Mg 100Ml Aché;05-2024;15.0
70242;57905;Dual 30mg 60 Cápsulas Ache (C1);05-2024;15.0
70534;69437;Propranolol 40mg 30 Comprimidos Genérico Neo Química;05-2024;15.0
71144;18569;Dozoito 25mg 30 Comprimidos Biolab;05-2024;15.0
71148;37973;Levonorgestrel 1,5mg 1 Comprimido Genérico Neo Química;05-2024;15.0
71964;48881;Pomada Dermatológica Tarfic 10g;05-2024;15.0
72393;14633;Cloridrato de Propranolol 10mg 30 Comprimidos;05-2024;15.0
736;59525;Divalproato de Sódio 500mg 30 Comprimidos Revestidos Genérico Abbott (C1);05-2024;16.0
2596;69290;Vimpat 100mg 28 Comprimidos Revestidos UCB (C1);05-2024;16.0
3800;18413;Cedur Retard 400Mg 30 Comprimidos Roche;05-2024;16.0
3914;35909;Tilatil 20mg 10 Comprimidos Mylan;05-2024;16.0
6256;54965;Ivermectina 6mg 2 Comprimidos Genérico Neo Química;05-2024;16.0
7629;55049;Parasin Aché 400mg 1 Comprimido;05-2024;16.0
8228;67112;Piotaz 30mg 60 Comprimidos Brace Pharma;05-2024;16.0
9241;52865;Floral Therapi Mais Humor 30ml;05-2024;16.0
9626;25157;Digesan 20ml Gotas Eurofarma;05-2024;16.0
10552;27665;Naproxeno 550mg 10 Comprimidos Revestidos Nexflen Legrand;05-2024;16.0
10708;32765;Diclofenaco Dietilamônio Gel 60g Genérico EMS;05-2024;16.0
11008;53093;Slow-K Genom 600mg 20 Drágeas;05-2024;16.0
11462;48329;DDAVP Sol Nasal 01mg 2apl Ferring;05-2024;16.0
11619;65561;Vimpat 100mg 28 Comprimidos Revestidos UCB (C1);05-2024;16.0
13272;3293;Monax 50mcg Spray Nasal 60 Doses Momenta;05-2024;16.0
13618;44873;Glaucotrat Solução Oftálmica 5ml;05-2024;16.0
14524;72222;Fluoresceína 1% Solução Oftálmica Ophtalmos 5ml;05-2024;16.0
14643;11285;Benicar Triplo 40mg + 12,5mg + 5mg 30 Comprimidos;05-2024;16.0
14798;28469;Pomada Gelo-Bio 20g União Química;05-2024;16.0
15293;41249;Salsep Spray Nasal 50ml;05-2024;16.0
16674;17825;Hyzaar 100mg+25mg 30 Comprimidos Organon;05-2024;16.0
18058;71798;Optive UD 0,4ml 30 Unidades Allergan;05-2024;16.0
18104;26513;Ondset Odt 8mg 10 Comprimidos Genom;05-2024;16.0
18753;46337;Fluoresceína 1% Solução Oftálmica Ophtalmos 5ml;05-2024;16.0
18802;39317;Micropil R21 0,075 + 0,030mg 63 Comprimidos Revestidos Sigma;05-2024;16.0
19834;22769;Esomex 40Mg 56 Comprimidos Revestidos Sigma Pharma;05-2024;16.0
20081;57161;Rexulti 1mg 30 Comprimidos Lundbeck (C1);05-2024;16.0
22108;25049;Dispetic 40mg 60 Comprimidos Revestidos Aché;05-2024;16.0
22233;13697;Bravan 160mg 30 Comprimidos Revestidos Aché;05-2024;16.0
22279;62117;Divalproato de Sódio 250mg 30 Comprimidos Revestidos Genérico Eurofarma (C1);05-2024;16.0
22492;11873;Entresto 24mg/26mg 28 Comprimidos Revestidos;05-2024;16.0
22562;43181;Diosmin 900mg+100mg 30 Comprimidos Aché;05-2024;16.0
24900;67850;GlyA 75mg 60 Cápsulas Cristália (C1);05-2024;16.0
25601;61721;Pondera 40mg 20 Comprimidos Revestidos Eurofarma (C1);05-2024;16.0
25616;281;Advantan Creme Dermatológico 15g;05-2024;16.0
25981;46517;Xigduo XR 5mg+1000mg 60 Comprimidos Revestidos;05-2024;16.0
26031;32789;Ciclobenzaprina 10mg 15 Comprimidos Revestidos Genérico Cimed;05-2024;16.0
28491;16565;Concardio 10Mg 30 Comprimidos Revestidos Sigma Pharma;05-2024;16.0
30436;47669;Glibenclamida 5mg 30 Comprimidos Genérico EMS;05-2024;16.0
31071;57761;Sonic 50mg 60 Comprimidos;05-2024;16.0
31160;69079;Tilatil 20mg 10 Comprimidos Mylan;05-2024;16.0
31359;8381;Cefadroxila 500mg 8 Cápsulas Genérico Eurofarma;05-2024;16.0
31977;36041;Lide Nimesulida Betaciclodextrina 400mg 30 Comprimidos Biolab;05-2024;16.0
32265;21725;Inzelm 10mg 30 Comprimidos;05-2024;16.0
33218;29993;Naproxeno 550mg 20 Comprimidos Genérico Neo Química;05-2024;16.0
33628;27149;Paracetamol 750mg 20 Comprimidos Genérico EMS;05-2024;16.0
33971;65177;Arpejo 20mg 30mg Gotas Sigma Pharma (C1);05-2024;16.0
34664;26633;Dipirona Sódica 500mg Genérico Medley 10 Comprimidos;05-2024;16.0
35178;5213;Cefalexina Suspensão Oral 250mg/5ml 100ml Genérico Eurofarma;05-2024;16.0
35882;47009;Piotaz 30mg 60 Comprimidos Brace Pharma;05-2024;16.0
37262;69351;Glivance Xr 500+30mg 30 Comprimidos Merck;05-2024;16.0
37879;62045;Atip 25mg 30 Comprimidos Revestidos Supera (C1);05-2024;16.0
38291;49673;Dastene 0,5mg 30 Cápsulas Moles;05-2024;16.0
38380;28565;Moment Creme 0,025% Apsen;05-2024;16.0
39326;61829;Noctiden 10mg 30 Comprimidos Revestidos Biolab (B1);05-2024;16.0
41052;25565;Vonaugasmax 250mg 20 Cápsulas Biolab;05-2024;16.0
41448;21713;Hidraplex Pó 4 Envelopes Água de Coco;05-2024;16.0
42584;7733;Axetil Cefuroxima 500mg 14 Comprimidos Genérico Ranbaxy;05-2024;16.0
43764;18449;Lisinopril Genérico Medley 5mg 30 Comprimidos;05-2024;16.0
43838;58493;Pramipexol 0,25mg 30 Comprimidos Genérico Prati-Donaduzzi (C1);05-2024;16.0
43909;41237;Rinosoro SIC Spray Nasal 50ml;05-2024;16.0
43947;7925;Oximax 400mcg 30 Cápsulas Mantecorp;05-2024;16.0
43970;45065;Lunera 10ml;05-2024;16.0
44127;67240;Prednisolona 20mg 10 Comprimidos Genérico Biosintética;05-2024;16.0
44241;65021;Clonazepam 2,5mg 20ml Solução Genérica EMS (B1);05-2024;16.0
44995;42101;Tamiflu 75Mg 10 Comprimidos;05-2024;16.0
45296;39533;Niki Conect 3mg + 0,02mg 90 Comprimidos Revestidos EMS;05-2024;16.0
45791;45989;Optive UD 0,4ml 30 Unidades Allergan;05-2024;16.0
47645;34277;Voric 10mg 10 Comprimidos Eurofarma;05-2024;16.0
47853;47261;Vildagliptina + Metformina 50mg + 850mg 60 Comprimidos Revestidos Genérico Althaia;05-2024;16.0
48857;13817;Indapen SR 1,5mg 60 Comprimidos Revestidos Libbs Prolongado Torrent;05-2024;16.0
49228;35597;Toragesic Gotas Sigma Pharma 20mg/ml 10ml;05-2024;16.0
49673;15665;Emprol XR 25mg 30 Comprimidos Revestidos;05-2024;16.0
52946;47945;Glivance Xr 500+30mg 30 Comprimidos Merck;05-2024;16.0
55003;5273;Artrosil 160mg 20 Cápsulas Aché;05-2024;16.0
55161;4721;Betaprospan Injecção 1x1ml + Ser União Química;05-2024;16.0
55311;10025;Xarope Brondelix 100ml Ems;05-2024;16.0
55665;23849;Gengimin 160mg 15 Comprimidos FQM;05-2024;16.0
56052;33329;Gel Trombofob Abbott 40g;05-2024;16.0
56448;53453;Motore 500mg 60 Comprimidos Ache;05-2024;16.0
57351;52961;Fixare Suplemento Alimentar com cálcio - 60 Comprimidos;05-2024;16.0
57621;58637;Neural 50mg 30 Comprimidos Cristalia (C1);05-2024;16.0
57733;13541;Losartana Potássica 50mg Genérico Germed 30 Comprimidos Revestidos;05-2024;16.0
58796;17633;Olmesartana Genérico EMS 20mg 30 Comprimidos Revestidos;05-2024;16.0
61962;66191;Dipirona Sódica 500mg Genérico Medley 10 Comprimidos;05-2024;16.0
63769;69129;Esomex 40Mg 56 Comprimidos Revestidos Sigma Pharma;05-2024;16.0
64042;6629;Pomada Dermatológica Drenison 30g;05-2024;16.0
64207;35657;Flancox 300mg 30 Comprimidos Revestidos Apsen;05-2024;16.0
64258;60329;Clonazepam 0,5mg Genérico Medley 30 Comprimidos (B1);05-2024;16.0
65096;64637;GlyA 75mg 60 Cápsulas Cristália (C1);05-2024;16.0
65581;7913;Amoxicilina + Clavulanato de Potássio Suspensão Oral 400mg/5ml 70ml Genérico Novartis;05-2024;16.0
65890;22301;Stomaliv 0,50g/g + 2,15g/g + 2,15g/g Abacaxi 5g;05-2024;16.0
66769;70849;Advantan Creme Dermatológico 15g;05-2024;16.0
69123;41777;Rinosoro Alto Volume Infantil 15 Sachês Farmasa;05-2024;16.0
69462;24077;Lactulose 120ml Colact Frutas;05-2024;16.0
69540;21461;Culturelle Junior 30 Sachês Cellera;05-2024;16.0
69684;3821;Cefalexina Genérico EMS 500mg 8 Comprimidos;05-2024;16.0
70944;2717;Prednisolona 20mg 10 Comprimidos Genérico Biosintética;05-2024;16.0
71886;17441;Aradois HCT 100+25mg 60 Comprimidos Revestidos Biolab;05-2024;16.0
72300;70843;Salsep Spray Nasal 50ml;05-2024;16.0
483;45461;Ganfort Solução Oftálmica 3ml;05-2024;17.0
739;11561;Brasart HCT 160+12,5mg 90 Comprimidos Revestidos Sigma;05-2024;17.0
908;67148;Nasonex 50mcg Spray Nasal com 120 doses;05-2024;17.0
2108;23237;Estomazil 5g Efervescente Sem Sabor Hypera Pharma (AV);05-2024;17.0
2147;69050;Tâmisa 20 75mcg/20mcg 63 Comprimidos Revestidos;05-2024;17.0
2384;16517;Losartana 50mg 60 Comprimidos Revestidos Genérico Prati;05-2024;17.0
2434;58229;Zetron XL 300mg 30 Comprimidos Liberação Prolongada Libbs (C1);05-2024;17.0
3214;48545;Aftanax 25ml Airela;05-2024;17.0
3502;12641;Olmecor 40mg 30 Comprimidos Revestidos Torrent;05-2024;17.0
4960;71318;Esio 40mg 28 Comprimidos Eurofarma;05-2024;17.0
6257;22337;Esio 40mg 28 Comprimidos Eurofarma;05-2024;17.0
6588;56525;Atentah 80mg 30 Cápsulas Apsen (C1);05-2024;17.0
6685;60341;Metilfenidato Genérico EMS 10mg 30 Comprimidos (A3);05-2024;17.0
6725;55253;Secnidal 1000Mg 2 Comprimidos Aventis;05-2024;17.0
7485;51053;Hormus 250mg/ml Solução Injetável 1 Ampola 4ml Eurofarma (C5);05-2024;17.0
8388;6125;Klaricid Ud 500Mg 7 Comprimidos Abbott;05-2024;17.0
8853;17741;Olsar H 40mg+25mg 30 Comprimidos Revestidos Momenta;05-2024;17.0
11038;43229;Flebon 50mg 30 Comprimidos;05-2024;17.0
11255;47225;Glimepirida 4mg 30 Comprimidos Genérico EMS;05-2024;17.0
11402;66432;Spidufen 770mg (ibuprofeno 400mg+ Arginina 370mg) Zambon 10 Comprimidos Revestidos;05-2024;17.0
11943;32249;Cod 30mg 12 Comprimidos Supera (A2);05-2024;17.0
13258;61757;Aristab 15mg 30 Comprimidos Aché (C1);05-2024;17.0
13556;64997;Olanexyn 2,5mg 30 Comprimidos Biosintética (C1);05-2024;17.0
15151;4817;Dexclorfeniramina Xarope 100ml Genérico Prati-Donaduzzi;05-2024;17.0
15441;71324;Xarope Hytos Plus 100ml União Química;05-2024;17.0
15678;53717;Artroflan 150mg 40 Comprimidos Revestidos Mantecorp;05-2024;17.0
15704;59585;Lakos 100mg 60 Comprimidos Revestidos Libbs (C1);05-2024;17.0
15969;15473;Exforge Hct 160+25+10Mg 28 Comprimidos Novartis;05-2024;17.0
16383;41153;Notuss Tss Adu Xarope 120ml;05-2024;17.0
17909;30773;Gargojuice 30 ml spray Belfar;05-2024;17.0
18135;40541;Nasonex 50mcg Spray Nasal com 120 doses;05-2024;17.0
18383;19589;Olmetec 40Mg 30 Comprimidos Pfizer;05-2024;17.0
19087;52781;Óleo Essencial Therapi 10ml com Perfume de Flor;05-2024;17.0
19421;62717;Divalproato de Sódio 500mg 30 Comprimidos Revestidos Genérico Ranbaxy (C1);05-2024;17.0
20157;33425;Nimesulida 100mg 12 Comprimidos Genérico Neo Química;05-2024;17.0
21396;10481;Desloratadina 1,25mg/ml 20ml Genérico Cifarma;05-2024;17.0
22676;14765;Procoralan 5mg 56 Comprimidos Revestidos;05-2024;17.0
22778;40169;Pomada com Aplicador Dbriz Gino 30g Supera;05-2024;17.0
22892;24497;Domperidona 10mg 60 Comprimidos Genérico Germed;05-2024;17.0
23336;32489;Salonpas Pequeno Adesivos Transdérmicos 10 Unidades;05-2024;17.0
24108;14909;Levanlodipino 2,5Mg 60 Comprimidos Genérico Neo Quimica;05-2024;17.0
24858;3113;Levocetirizina 5mg 10 Comprimidos Revestidos Genérico EMS;05-2024;17.0
26111;48629;Pomada Hipoglós Transparente 30g;05-2024;17.0
27749;44933;Optive Allergan Lubrificante Oftálmico 15ml;05-2024;17.0
28165;40673;Cimegripe Solução Oral 20ml;05-2024;17.0
29292;30941;Tylex 30Mg 24 Comprimidos Janssen (A2);05-2024;17.0
29354;32573;Nimesulida 100mg 12 Comprimidos Genérico Prati-Donaduzzi;05-2024;17.0
31308;46541;Cloridrato De Metformina XR 500mg Genérico Prati 30 Comprimidos Revestidos;05-2024;17.0
31453;43685;Venaflon450mg+50mg 60 Comprimidos Revestidos;05-2024;17.0
31617;69977;Artrodar TRB Pharma 50mg 30 Comprimidos;05-2024;17.0
31817;29873;ByeBye-Fever Adulto 2 Unidades;05-2024;17.0
31819;31937;Alivium 30ml Gotas Pediátricas Mantecorp;05-2024;17.0
32211;42473;Nazzo Oto 20ml Supera;05-2024;17.0
33035;48893;Meclin 50mg 15 Comprimidos;05-2024;17.0
33557;35945;Cimecort Creme Dermatológico 30g;05-2024;17.0
33613;42509;Mucosolvan Pediátrico Opella 120ml;05-2024;17.0
33722;43217;Vênula 200mg 60 Cápsulas Gelatinosas;05-2024;17.0
34422;40205;Albocresil Gel 50g Com Aplicador Hypera;05-2024;17.0
34639;6833;Allegra Antialérgico Pediátrico Cloridrato de Fexofenadina Suspensão Oral 150ml;05-2024;17.0
34663;56237;Impere 5mg 30 Comprimidos Revestidos EMS;05-2024;17.0
35097;7613;Prednisona 20mg 10 Comprimidos Genérico Germed;05-2024;17.0
35810;71936;Olanexyn 2,5mg 30 Comprimidos Biosintética (C1);05-2024;17.0
37769;36293;Analgésico Flanax 275mg Bayer com 8 comprimidos;05-2024;17.0
38573;17681;Quenzor 100mg 30 Cápsulas Liberação Prolongada Libbs;05-2024;17.0
38804;38141;Amora 2mg/0,03mg 21 Comprimidos Revestidos;05-2024;17.0
40189;28661;Atroveran Dip 1g 10 Comprimidos;05-2024;17.0
40415;28613;Advil 400mg 8 Cápsulas Gel;05-2024;17.0
41270;11957;Indapamida 1,5mg 30 Comprimidos Revestidos Genérico Prati-Donaduzzi;05-2024;17.0
42007;52937;Arnica Gel 30g Bisnaga Herbarium;05-2024;17.0
42378;13673;Bravan HCT 160mg+25mg 30 Comprimidos Revestidos Aché;05-2024;17.0
42877;30281;Tylenol DC 500mg + 65mg 4 Comprimidos Avulso;05-2024;17.0
44254;18017;Posicor 10mg 30 Comprimidos Biolab;05-2024;17.0
45043;245;Zyxem 5mg/ml Gotas 20ml;05-2024;17.0
45943;58565;Pondera 15mg 20 Comprimidos Revestidos Eurofarma (C1);05-2024;17.0
46148;64121;Sincro XR 12,5mg 30 Comprimidos Momenta (C1);05-2024;17.0
47388;57845;Labirin 16mg 30 Comprimidos Apsen;05-2024;17.0
47606;48809;Mel Rosado Farmax 30ml;05-2024;17.0
47964;30509;Sumatriptana 50mg 6 Comprimidos Revestidos Genérico Biolab;05-2024;17.0
49396;17621;Metoprolol 100mg 30 Comprimidos Genérico Biolab;05-2024;17.0
49841;29129;Coedez 200mg 30 Cápsulas Biolab;05-2024;17.0
49995;43673;Apixabana 5mg 60 Comprimidos Genérico Neo Química;05-2024;17.0
50501;3053;Azitromicina Di-Hidratada 500mg Genérico Prati 3 Comprimidos Revestidos;05-2024;17.0
51267;13841;Flux SR 1,5mg 30 Comprimidos Revestidos Biolab;05-2024;17.0
51599;31925;Daisan 37,5+325mg 10 Comprimidos Daiichi (A2);05-2024;17.0
51713;2969;Cetoconazol + Betametasona Pomada Dermatológica 30g Genérico Eurofarma;05-2024;17.0
52069;18509;Flux SR 1,5mg 90 Comprimidos Revestidos Biolab;05-2024;17.0
53834;43961;Endofer 50mg/ml 30ml Biolab;05-2024;17.0
54940;15737;Nebilet Biolab 5mg 30 Comprimidos;05-2024;17.0
55333;23513;Hidralis Sais 45 4 Envelopes Laranja Airela;05-2024;17.0
55341;39425;Junno FQM 200mg 14 Comprimidos;05-2024;17.0
56103;36989;Tâmisa 20 75mcg/20mcg 63 Comprimidos Revestidos;05-2024;17.0
57001;52013;Metamucil Pó para Solução Oral 210g;05-2024;17.0
57307;26621;Paracetamol Genérico Prati 750mg 20 Comprimidos Revestidos;05-2024;17.0
