int64_field_0;venda_id;nome_produto;data_venda;quantidade
59792;45185;Bebida Proteica NotCo NotShake Protein 16g de Proteina Morango com Tamara 250ml;05-2024;20.0
60139;8765;Escova Dental Bitufo Class Soft Extra Macia + Protetor de Cerdas 1 Unidade;05-2024;20.0
60442;66781;Bauny Palette de Sombras Vegano Basic Not Today - Paleta de Sombras 10,2g;05-2024;20.0
60601;31949;Hair Spray Fixador Karina Extra Forte 250ml;05-2024;20.0
61135;45821;Apresolina 50mg Novartis 20 Drágeas;05-2024;20.0
61735;68209;Nutridrink Protein Senior Café com Leite Danone 750g;05-2024;20.0
62514;1205;Hemax-Eritr 4000UI S3 Med 1 Ampola;05-2024;20.0
62577;45077;Pós Sol em Gel Nívea Reparador 175ml;05-2024;20.0
62647;50465;Base Líquida Matte Payot Retinol Cor 60 35 ml;05-2024;20.0
63397;68315;Bolsa De Gelo BodyFlex - Tam: G;05-2024;20.0
63963;68856;Fórmula Infantil Aptanutri Profutura 3 800g;05-2024;20.0
65295;33737;Albendazol 40ml/ml Genérico Legrand 10ml Suspensão Oral;05-2024;20.0
66429;26729;Diclofenaco Potássico 50mg Genérico Geolab 20 Comprimidos;05-2024;20.0
66714;54401;Isotônico Sorox Bebida Hidratante Tangerina 8 Íons Zero Açucar 550ml;05-2024;20.0
66826;29345;Kit Protetor Solar Corporal Helioderm Suncare FPS50 200ml + 150ml - Kit Protetor Solar Corporal Helioderm Suncare FPS50 200ml + 120ml;05-2024;20.0
67299;65573;Bala Halls Extra Forte 28g;05-2024;20.0
68143;13469;Pasta de Dente Colgate Luminous White Carvão Ativado 140g;05-2024;20.0
68274;51113;Digoxina 0,25mg Genérico Pharlab 20 Comprimidos;05-2024;20.0
68684;34709;Pó Descolorante Lightner Gérmen de Trigo 20g;05-2024;20.0
69000;16601;Algodão Rolete - Dental Partner;05-2024;20.0
1532;25481;Base Líquida Matte Fran by Franciny Ehlke Real Filter M-04 30 g;05-2024;21.0
2477;33689;Suplemento Vitamínico Lavitan Memoria Zero 60 Comprimidos;05-2024;21.0
2745;63317;Tônico Facial Vult 180ml;05-2024;21.0
3619;26861;Latanoprosta 0,5mg/ml Genérico Geolab 2,5ml Solução Oftálmica;05-2024;21.0
4637;67868;Brilho Labial Rosa Nádia Tambasco By Océane - Lip To Glow Luxe 1,8g;05-2024;21.0
6898;12461;Cimelide 100mg Cimed  12 Comprimidos;05-2024;21.0
6999;42197;Vitamina D DPrev 1.000UI Myralis Pharma 60 Comprimidos;05-2024;21.0
7030;47537;Massageador Para Olhos de Quartzo Rosa - Rose Quartz Eye Massager Océane;05-2024;21.0
8912;51473;Bico Para Mamadeira Philips Avent Variável Número 3 3+M 2 Unidades;05-2024;21.0
9216;53393;Gliclazida 30mg Genérico Ranbaxy 30 comprimidos de liberação prolongada;05-2024;21.0
9323;24233;Suplemento Alimentar Imecap Hair Cabelos e Unhas FQM 60 cápsulas;05-2024;21.0
9948;36905;Hexomedine 1mg/ml + 0,5mg/ml Cosmed 50ml Spray;05-2024;21.0
10891;44021;Protetor Solar Facial Neutrogena Sun Fresh Pele Morena FPS70 40g;05-2024;21.0
11081;27881;Aparelho de Depilar Gillette Venus Suave 4 Unidades;05-2024;21.0
12544;29177;Manteiga Nutritiva Nutrição Intensa Murumuru Haskell 500g;05-2024;21.0
12957;7025;Aparelho de Depilação Bic Soleil Rosa/Roxo 2 unidades;05-2024;21.0
13611;63989;Piranha de Cabelo Zalike Acrílico Animal Pequena 7cm;05-2024;21.0
14549;34325;Icaden 10mg/g Leo Pharma 20g Creme;05-2024;21.0
14612;23009;Composto De Mel Com Abacaxi Ever Nutri 300g;05-2024;21.0
16068;28685;Hidrion 40+100mg Gross 30 Comprimidos;05-2024;21.0
16657;5489;Gel para Barbear Barba de Respeito - 500ml;05-2024;21.0
17099;2537;Nitazoxanida 500mg Genérico Althaia 6 Comprimidos;05-2024;21.0
17254;56669;Blend De Óleos Natutrat S.O.S Bomba De Vitaminas  60ml;05-2024;21.0
17331;68251;Massageador Para Olhos de Quartzo Rosa - Rose Quartz Eye Massager Océane;05-2024;21.0
18164;35741;Adoçante Forno E Fogao Tanto Quanto Lowçucar 95G;05-2024;21.0
18289;17453;Pomada para Tratamento de Assaduras Dermodex Tratamento 60g;05-2024;21.0
18547;13745;Design Sobrancelhas Com 4 Tamanhos Corpus;05-2024;21.0
19022;64685;Kolpocervix 0,6U/g + 0,01g/g Zydus Nikkho 1 Bisnaga com 30g + 6 Aplicadores;05-2024;21.0
20201;53009;Pomada Capilar QOD Barber Shop Walk 70g;05-2024;21.0
21232;49757;Sabonete Líquido para o Corpo Palmolive Luminous Oils Sensação Nutritiva 250ml;05-2024;21.0
21314;51089;Dicazid Mr 30mg Pharlab 30 Comprimidos;05-2024;21.0
21342;21809;Fralda Ever Baby XXG 34 Unidades;05-2024;21.0
21761;62837;Lapiseira Para Olhos Colorida Have Fun Verde Vizzela;05-2024;21.0
23246;36821;Diprospan 5mg/ml + 2mg/ml Cosmed 1x1ml Ampola;05-2024;21.0
24453;66521;Desinchá Maçã e Canela Desinchá 30 sachês;05-2024;21.0
25441;27245;Dipropionato Betametasona 0,64mg/ml + Ácido Salicílico 20mg/ml Genérico Germed 30ml Solução;05-2024;21.0
25811;43865;Suplemento alimentar Materna Vitaminas & Minerais 30 unidades;05-2024;21.0
26283;34553;Naprix A 5mg + 5mg Libbs 30 Cápsulas;05-2024;21.0
26365;22061;Bolas de Algodão Ever Care 50g;05-2024;21.0
27284;53477;Oxcarbazepina 300mg Genérico Ranbaxy Farm 20 Comprimidos;05-2024;21.0
28477;47549;Máscara Facial Esfoliante de Chá Verde e Pepino - Revitalizing Scrub Mask 35ml Océane;05-2024;21.0
30466;23573;Loção Demaquilante Facial Ever You Bifásico 120ml;05-2024;21.0
30708;21209;Bup XL 150mg Eurofarma 30 Comprimidos;05-2024;21.0
34952;12809;Omeprazol 20mg Genérico Cimed 56 Cápsulas;05-2024;21.0
35526;20981;Condicionador Eudora Siàge Cauterização dos Fios Bisnaga 200ml;05-2024;21.0
35550;24845;Óleo Felps Men Poker Bomba De Crescimento Barba E Cabelo - 30ml;05-2024;21.0
35870;44417;Creme Hidratante Nivea Lata 56g;05-2024;21.0
36987;36797;Diprosalic 0,64mg/ml + 20mg/ml Cosmed 30ml Solução;05-2024;21.0
37315;23357;Escova para Cabelo Ever You Modeladora Média 1 Unidade;05-2024;21.0
37787;31913;Batom Líquido Matte Aveludado Karen Bachini Pégasus 3,8 ml;05-2024;21.0
38118;24545;Dolamin Flex 125mg + 5mg Farmoquímica 15 Comprimidos;05-2024;21.0
38381;25613;Lenço Umedecido Free Wipes Antisséptico 20 Unidades;05-2024;21.0
38445;36077;Kit 2 Bicos de Mamadeira MAM Antivazamento;05-2024;21.0
38575;57821;Fibrinase 666U/g + 1U/g + 10mg/g Supera 10g Pomada;05-2024;21.0
38716;27473;Piroxicam 20mg Genérico Germed 15 Cápsulas;05-2024;21.0
38894;34421;Ansitec 5mg Libbs 60 Comprimidos;05-2024;21.0
39493;8261;Carvedilol 6,25mg Genérico Biosintética 30 Comprimidos;05-2024;21.0
39662;43289;Suplemento Alimentar Melatonina Neo Química Maracujá 90 Comprimidos;05-2024;21.0
41588;55493;Profenid Entérico 100mg Sanofi Aventis 20 Comprimidos;05-2024;21.0
41975;67240;Dolamin Flex 125mg + 5mg Farmoquímica 15 Comprimidos;05-2024;21.0
42066;58649;Roll-on de Lavanda e Eucalipto Radiata Narizinho Infantil Iarê 10ml - Terraflor;05-2024;21.0
42087;66689;Ansitec 5mg Libbs 60 Comprimidos;05-2024;21.0
45234;34241;Loção De Limpeza Original Leite De Colônia 200ml;05-2024;21.0
47038;60677;Minoxidil + D-Pantenol + Auxina Tricógena + Queratina 120ml;05-2024;21.0
48383;54413;Algodão Rolete com 100 - SS Plus;05-2024;21.0
49049;61193;Bolsa Para Água Quente Redonda com Capa 800ml - UniqCare;05-2024;21.0
50689;67845;Cacau Pops Mundo Verde Seleção Flocos De Arroz Vegano Cobertura Chocolate 40g;05-2024;21.0
50716;17;Esponja Para Banho Dupla Face Ponjita Anatômica Com Cordão + Esponja Facial;05-2024;21.0
51878;60089;Proteína Vegana True Vegan - Doce de Leite 34g;05-2024;21.0
52071;9593;Sinvasmax 20mg Globo 30 Comprimidos;05-2024;21.0
52617;35177;Kit Adoçante Líquido Linea Sucralose 60ml + 60ml;05-2024;21.0
52802;4385;Kit Aussie Bye Bye Frizz Shampoo 360ml + Condicionador 180ml;05-2024;21.0
54868;30005;Kit Lenço Umedecido Infantil Huggies Rosto e Corpo 4 Pacotes com 48 Unidades;05-2024;21.0
55225;4445;Máscara Capilar Aussie Non Stop Hydratation Tratamento Intensivo 270ml;05-2024;21.0
55538;38585;Dicloridrato De Hidroxizina 2mg/ml Genérico Medquimica 100ml Com Copo dosador;05-2024;21.0
55769;13601;Pasta de Dente Colgate Sensitive Pro Alívio Repara Esmalte Dentes Sensíveis 110g;05-2024;21.0
56049;60149;Truss  Shock Repair - Ampola de Reconstrução 17ml;05-2024;21.0
56384;10817;Óleo Capilar Cadiveu Professional Açaí Oil 10 ml;05-2024;21.0
57677;10889;Protetor Diário Carefree Todo Dia Sem Fragrância 80 Unidades;05-2024;21.0
57829;46157;Insulina Novorapid FlexPen 100UI/ml Novo Nordisk 3ml 1 Carpule;05-2024;21.0
58027;39509;Glifage 850mg Merck S/A 30 Comprimidos;05-2024;21.0
58188;89;Esponja de Banho Ponjita 3M Kids As Princesas;05-2024;21.0
58297;68715;Esponja de Banho Ponjita 3M Kids As Princesas;05-2024;21.0
59473;36317;Cacau Pops Mundo Verde Seleção Flocos De Arroz Vegano Cobertura Chocolate 40g;05-2024;21.0
60153;29969;Kit Lenço Umedecido Infantil Huggies Hidratação e Nutrição 4 Pacotes com 48 Unidades;05-2024;21.0
60422;25985;Psorex 0,5mg/g GSK 50g Loção;05-2024;21.0
60644;53837;Revlon Colorstay Blackest - Delineador 2,5ml;05-2024;21.0
62504;60917;Pomada Erva De Bicho  Para Hemorroida - 100Gr;05-2024;21.0
63826;8057;Glargilin 100UI/ml Biomm 1 Carpule com 3ml + 1 Caneta Aplicadora;05-2024;21.0
65577;34289;Azelan Gel 150mg/g LEO Pharma 1 Bisnaga com 30g;05-2024;21.0
65755;11717;Bamifix 300mg Chiesi 20 Drágeas;05-2024;21.0
66028;17597;Desinchá Maçã e Canela Desinchá 30 sachês;05-2024;21.0
66909;21437;Indapamida 1,5mg Genérico Eurofarma 30 Comprimidos;05-2024;21.0
67369;26741;Diclofenaco Sódico 50mg Genérico Geolab 20 Comprimidos;05-2024;21.0
68604;59321;Stezza 2,5mg + 1,5mg Farma Vision 28 Comprimidos Revestidos;05-2024;21.0
69147;46757;Brilho Labial Rosa Nádia Tambasco By Océane - Lip To Glow Luxe 1,8g;05-2024;21.0
70049;26405;Optilar 4mg/ml Gbio 10ml;05-2024;21.0
70056;22253;Esponja de Banho Ever Care Esponja Orgânica 1 Unidade;05-2024;21.0
70269;15797;Composto Lácteo Milnutri Vitamina de Frutas 760g;05-2024;21.0
71136;49577;Citoneurin Control 1.000mcg P&G 30 Comprimidos Revestidos;05-2024;21.0
193;28457;Snack de Soja Good Soy Churrasco 25g;05-2024;22.0
547;59057;Hemifumarato de Quetiapina 200mg Genérico Teuto 30 Comprimidos Revestidos;05-2024;22.0
946;28157;Gel de Banho Giovanna Baby Moments Blue 250ml;05-2024;22.0
1338;5309;Barra de Frutas Supino Original Banana ao Leite 24g;05-2024;22.0
2065;58613;Máscara p/ Dormir Black Mask Termogel Beauty;05-2024;22.0
2071;39101;Paracetamol 500mg + Fosfato de Codeína 30mg Genérico Mepha 12 Comprimidos;05-2024;22.0
2472;63581;Escova para Desembaraçar WetBrush Kids Detangler Unicórnio Roxa;05-2024;22.0
4292;69005;Carvedilol 12,5mg Genérico Biosintética 30 Comprimidos;05-2024;22.0
4438;14789;Água Saborizada Com Gás Crystal Tangerina E Capim-Limão 510ml;05-2024;22.0
4731;12857;Pomada para Assadura Babymed Pomada Rosa 45g;05-2024;22.0
4981;66028;Escova para Desembaraçar WetBrush Kids Detangler Unicórnio Roxa;05-2024;22.0
5162;53957;Escova para Cabelo Ricca Shampoo Brush 1 Unidade;05-2024;22.0
5382;5597;Bauny - Batom Líquido Matte Vegano 5ml - Cor 020;05-2024;22.0
6452;45125;Sabonete em Barra Nivea Creme Care 6 Unidades 90g Cada;05-2024;22.0
6750;58553;Bolsa Termogel Grande;05-2024;22.0
8071;39221;Acetato de Ciproterona 2mg + Etinilestradio 0,035mg Genérico Merck 63 Comprimidos;05-2024;22.0
9135;15941;Nutridrink Protein Senior Café com Leite Danone 380g;05-2024;22.0
10019;10973;Hidratante Labial Carmed Fini Beijos 10g;05-2024;22.0
10020;61397;Cloridrato de Fluoxetina 20mg Genérico União Química 30 Cápsulas;05-2024;22.0
10083;39473;Euthyrox 88mcg Merck S/A 50 Comprimidos;05-2024;22.0
10991;13889;Pincel Duo Para Sombra Corpus;05-2024;22.0
11158;69437;Pasta de Dente Colgate Luminous White Instant 70g;05-2024;22.0
12852;69119;Toragesic SL 10mg EMS 10 Comprimidos Sublingual;05-2024;22.0
13175;13913;Pincel Grande Para Sombra Corpus;05-2024;22.0
13355;2753;Vitamina D 7.000UI Althaia 30 Cápsulas;05-2024;22.0
13499;23021;Doce De Leite Ever Nutri 15g;05-2024;22.0
16517;45569;Omeprazol 40mg Genérico Nova Química 30 Cápsulas;05-2024;22.0
16787;68236;Água Saborizada Com Gás Crystal Tangerina E Capim-Limão 510ml;05-2024;22.0
17481;39965;Bolsa para Água Quente Mercur - Bordô - Tamanho M;05-2024;22.0
18315;47645;Máscara Facial de Romã e Limão - Pomegranate And Lime Mask 8g Océane;05-2024;22.0
18533;17333;Creme Depilatório Depimiel Sensitive Facial Sistema A + B Óleo de Argan 45g;05-2024;22.0
20160;60893;Pomada  Para Dermatite De Fralda - 50 Gramas;05-2024;22.0
20323;15821;Fórmula Infantil Aptamil Premium 1 400g;05-2024;22.0
20360;14225;Hastes Flexíveis Paw Patrol Topz Baby 150 Unidades;05-2024;22.0
20745;42773;Loção Neutralizante Sfera - Nazca - 1000ml;05-2024;22.0
20924;8549;Oxalato de Escitalopram 10mg Genérico Biosintética 60 Comprimidos;05-2024;22.0
21701;34169;Rosuvastatina Cálcica 20mg Genérico Legrand 30 Comprimidos;05-2024;22.0
23470;46877;Escova de Cabelo Rosa - Joy Brush Océane;05-2024;22.0
24278;60353;Chá branco 500mg 120 Cápsulas;05-2024;22.0
24637;14093;Algodão Cremer 25g;05-2024;22.0
24701;45245;Acebrofilina 50mg/5ml Genérico Nova Química 120ml Xarope + Copo Dosador;05-2024;22.0
25943;30089;Cloridrato de Nebivolol 5mg Genérico Hypermarcas 28 Comprimidos;05-2024;22.0
26074;38069;Cetoprofeno 100mg Genérico Medley 20 Comprimidos;05-2024;22.0
26924;49841;Fraldas Pampers Premium Care Recém-Nascido RN+ 36 Unidades;05-2024;22.0
27747;15569;Selzic 300mg Ranbaxy 30 Comprimidos Revestidos;05-2024;22.0
27881;62225;Spray Finalizador Geléia Real 300ml P/ Cães e Gatos Smell Fresh;05-2024;22.0
27946;13709;Óleo de Coco Sem Sabor Copra Coco 200ml;05-2024;22.0
27963;1073;Bravan 320mg Aché 30 Comprimidos Revestidos;05-2024;22.0
28574;8645;Sibutramina 15mg Genérico Biosintética 30 Cápsulas;05-2024;22.0
29334;17669;Angiopril 10mg Diffucap 30 Comprimidos;05-2024;22.0
31416;38645;Hemitartarato de Zolpidem 12,5mg Genérico Medquímica 20 Comprimidos;05-2024;22.0
33192;38933;Pastilha Mentos Morango Acido Zero Açúcar Kiss Sour 55 Unidades;05-2024;22.0
33511;18941;Furoato de Mometasona 1mg/g Genérico EMS 20g Creme;05-2024;22.0
33633;41801;Pipoca Kettle Corn Mundo Verde 60g;05-2024;22.0
34651;10769;Kit Shampoo Cadiveu Quartzo Shine Essentials 250ml + Condicionador 250ml;05-2024;22.0
35244;13481;Pasta de Dente Colgate Luminous White Instant 70g;05-2024;22.0
35262;68814;Pomada para Assadura Babymed Pomada Rosa 45g;05-2024;22.0
36491;31853;Chocolate Kit Kat 4 Fingers ao Leite 41,5g;05-2024;22.0
39776;40661;Percoide 20mg Momenta Farma 10 Comprimidos;05-2024;22.0
40122;69498;Kit Shampoo Cadiveu Quartzo Shine Essentials 250ml + Condicionador 250ml;05-2024;22.0
40211;49037;Biscoito Oreo Chocolate 36g;05-2024;22.0
42038;57737;Azod 50mg Supera RX 60 Comprimidos Revestidos;05-2024;22.0
42873;4121;Omcilon-A Orabase 1mg/g Aspen 10g Pasta;05-2024;22.0
42975;48173;Pincel Para Esfumar Mariana Saad By Océane Ms9;05-2024;22.0
43092;26153;Clob-X 0,5mg/g Galderma 30g Creme;05-2024;22.0
44664;4577;Monessa 20mg + 20mg + 20mg + 100mg + 60mg + 60mg Biolab 30 Cápsulas;05-2024;22.0
46387;16925;Cera Cremosa Corporal Depilsam de Micro-Ondas Maracujá 200G;05-2024;22.0
46795;45281;Amoxicilina 875mg Genérico Nova Química 14 Comprimidos Revestidos;05-2024;22.0
47636;38549;Azitromicina Di-Hidratada 500mg Genérico Medquimica 3 Comprimidos;05-2024;22.0
47660;32837;Creme Hidratante Facial Anti-idade L'Oréal Paris Revitalift Laser X3 Diurno 50ml;05-2024;22.0
47891;44033;Protetor Solar Neutrogena Sun Fresh FPS 30 200ml;05-2024;22.0
47970;57785;Dioless 150mcg + 20mcg Supera 21 Comprimidos;05-2024;22.0
48430;43589;Bombom com 30 unidades de 40g - Charge;05-2024;22.0
49093;45965;Colírio Vigamox 5mg/ml Novartis 5ml;05-2024;22.0
49208;28205;Adacne 1mg/g Glenmark 30g Gel;05-2024;22.0
50001;19685;Neosulida 100mg Elite 12 Comprimidos;05-2024;22.0
50774;61589;Histadin D 10mg União Química 12 comprimidos revestidos;05-2024;22.0
51222;62741;Água Termal Skin Essence Care - Vizcaya 60ml;05-2024;22.0
52090;19385;Kit Eico Tratamento Mandioca Shampoo 450ml + Condicionador 450ml;05-2024;22.0
52857;30053;Emulsão Capilar Escabin Pro Tratamento de Infestação 100ml;05-2024;22.0
52955;641;Cílios Postiços Curto Absolute New York Istabeauty Ruby 002 Preto 1 Par;05-2024;22.0
53076;15077;Bicarbonato de Sódio Natural Clean Okta 200g - DCMA;05-2024;22.0
53138;47453;Lápis Delineador Azul Claro Larissa Manoela By Océane - Colorful Eyeliner Marshmallow 1,2g;05-2024;22.0
54654;34145;Repópil 2mg + 0,035mg Legrand 21 Comprimidos;05-2024;22.0
55982;2201;Zypred 3mg/ml + 10mg/ml Allergan 6ml Suspensão Oftálmica Estéril;05-2024;22.0
57036;26561;Besilato De Anlodipino 10mg Genérico Geolab 30 Comprimidos;05-2024;22.0
57465;8225;Carvedilol 12,5mg Genérico Biosintética 30 Comprimidos;05-2024;22.0
57861;17033;Cera Refil Roll-On Corporal Depilsam Menta 100G;05-2024;22.0
59020;5321;Barra de Frutas Supino Zero Banana Branco 24g;05-2024;22.0
60196;19253;Toragesic SL 10mg EMS 10 Comprimidos Sublingual;05-2024;22.0
60789;34841;Mamadeira Lillo Divertida Azul Silicone Ortodôntico 240ml;05-2024;22.0
61490;33377;Óleo Essencial de Capim Limão 10ml - Laszlo;05-2024;22.0
61933;22397;Hastes Flexíveis Ever Care Cartucho Com 150 Unidades;05-2024;22.0
62403;41621;Timoptol 5mg/ml Mundipharma 5ml Solução Oftalmica;05-2024;22.0
62936;32321;Kit Lenço de Papel de Bolso Kleenex Dia a Dia 4 Unidades;05-2024;22.0
65179;40985;Energético Juice mango loco 473ml - Monster;05-2024;22.0
65585;55553;Puran T4 125mcg Sanofi 30 Comprimidos;05-2024;22.0
65744;37673;Takil 100mg/5g +150mg/5g Marjan 35g Creme Vaginal + 7 Aplicadores;05-2024;22.0
66570;70621;Máscara p/ Dormir Black Mask Termogel Beauty;05-2024;22.0
67059;13409;Fio Dental Colgate Total Encerada 25m;05-2024;22.0
70278;1925;Ampola Capilar Alfaparf Semi Di Lino Diamante Illuminating Essential Oil  15ml;05-2024;22.0
70304;40145;Minancora Action Antiacne 30g;05-2024;22.0
70431;67061;Cera Refil Roll-On Corporal Depilsam Menta 100G;05-2024;22.0
482;50045;Condicionador Pantene Hidratação 175ml;05-2024;23.0
714;54977;Oxalato de Escitalopram 10mg Genérico Sandoz 60 Comprimidos;05-2024;23.0
939;63245;Protetor Labial Balm Menta Fps15 Vult 3,5g;05-2024;23.0
1097;60053;Wafer Trento Speciale Avelã com Chocolate Branco 26g;05-2024;23.0
1904;24929;Cílios Postiço First Kiss Naturale 01;05-2024;23.0
2183;32333;Lenço de Papel Kleenex Box 100 folhas;05-2024;23.0
2481;1589;Bastão de Massagem T144 Acte;05-2024;23.0
3897;59381;Micolamina 10mg/g Theraskin 20g Creme;05-2024;23.0
4253;28757;Palexis LP 50mg Grunenthal 30 Comprimidos;05-2024;23.0
5384;30857;Risperdal 0,5mg Janssen 10 Comprimidos;05-2024;23.0
5608;24209;Revert 50mg + 12,5mg Melora 33 Comprimidos;05-2024;23.0
6915;69552;Amoxicilina 500mg + Clavulanato De Potássio 125mg Genérico Ranbaxy 14 Comprimidos Revestidos;05-2024;23.0
7959;19325;Pasta Castanha de Caju Doce de Leite Eat Clean 300g;05-2024;23.0
8284;43037;Furosemida 40mg Genérico Neo Química 30 Comprimidos;05-2024;23.0
9576;1049;Biozinc Kids Aché 75ml;05-2024;23.0
9767;17585;Desinchá Maçã Verde com Canela 10sch 15g;05-2024;23.0
12952;43061;Ivermectina 6mg Genérico Neo Química 4 Comprimidos;05-2024;23.0
12964;29813;Condicionador Huggies Kids Brilho Mágico 360ml;05-2024;23.0
13575;16661;Cera Depilatória em Blocos Tradicional - Depi Roll - 250g;05-2024;23.0
14155;12149;Eupept 20mg Cifarma 30 Cápsulas;05-2024;23.0
15065;26717;Colchicina 0,5mg Genérico Geolab 30 comprimidos;05-2024;23.0
15182;23813;Óleo Essencial Ever You Puro de Melaleuca 10ml;05-2024;23.0
15638;16409;Tandene 125mg + 50mg + 300mg + 30mg Delta 15 Comprimidos;05-2024;23.0
15685;26117;Perfume Miss Gabriela Sabatini Eau de Toilette 30ml;05-2024;23.0
15782;44585;Hidratante Corporal Nivea Q10 Firmador + Vitamina C  2 Unidades com 400ml Cada;05-2024;23.0
16793;24185;Onua 75mcg Melora 84 Comprimidos;05-2024;23.0
17239;37685;Tenag 40mg Marjan 20 Comprimidos;05-2024;23.0
17526;2393;Enjovix Flash 4mg Althaia Menta 10 Comprimidos Orodispersíveis;05-2024;23.0
17936;21077;Máscara Capilar Eudora Siage Cauterização Dos Fios 250g;05-2024;23.0
19119;54065;Lenço de Limpeza Facial Rica Detox 25 Unidades;05-2024;23.0
19340;67604;Energético Red Bull Energy Drink Melância 250ml;05-2024;23.0
19390;63401;Kit Clareador Blondor Camomila;05-2024;23.0
19522;70649;Ondavon 8mg Neo Química 10 Comprimidos;05-2024;23.0
20724;7037;Aparelho de barbear Bic Confort Twin Women com 2 unidades;05-2024;23.0
22459;9521;Pimenta do Reino em Grão  40g -  Bombay;05-2024;23.0
22556;64289;Flodin Duo 150mg Zodiac 10 comprimidos;05-2024;23.0
22986;40889;Refresco em pó sabor abacaxi com 18g - Tang;05-2024;23.0
23047;64445;Prebictal 50mg Zodiac 30 Cápsulas Duras;05-2024;23.0
23783;13361;Escova de Dente Colgate Ultra Soft Edição Especial 3 Unidades Cores Sortidas;05-2024;23.0
24280;32741;Mamadeira Kuka Aquarela com Bico Ortodôntico Rosa 250ml 1467;05-2024;23.0
24332;10913;Hidratante Labial Carmed BFF Rosa Glitter Tutti Frutti Efeito Gloss 10g;05-2024;23.0
25526;25709;Kit Go S.O.S Barbudos Fresh Tea Tree Shampoo para Barba 140ml + Balm Modelador 90g;05-2024;23.0
26391;60737;Minoxidil 5% com biotina 120ml;05-2024;23.0
27121;14585;Neural 50mg Cristalia 30 Comprimidos;05-2024;23.0
27357;53609;Energético Red Bull Energy Drink Melância 250ml;05-2024;23.0
27376;15197;Kit Dr. Jones The Razor6 Aparelho de Barbear Recarregável + Carga Para Barbear;05-2024;23.0
27682;25925;Flutivate 0,5mg/g GSK 15g Creme;05-2024;23.0
27817;869;Unhas Postiças Curta Autocolante Quadrada Pintada Absolute New York Magiquick Eclipse Black 24 Unidades;05-2024;23.0
27819;12581;Diclofenaco Potássico 50mg Genérico Cimed 20 Comprimidos;05-2024;23.0
