Produto;Quantidade_Total;Frequencia_Vendas
Leave-in Revlon Professional Uniq One Lotus Flower Hair Tratament 150 ml;303.0;12
Removedor De Esmalte Zulu Seduction 200ml;303.0;13
Pantoprazol 40mg Genérico EMS 42 comprimidos revestidos;303.0;13
Neosulida 100mg Elite 12 Comprimidos;302.0;14
Vitamina D D3Caps 7.000UI União Química 30 Cápsulas Moles;302.0;12
Máscara Facial Esfoliante de Chá Verde e Pepino - Revitalizing Scrub Mask 35ml Océane;302.0;12
Monessa 20mg + 20mg + 20mg + 100mg + 60mg + 60mg Biolab 30 Cápsulas;302.0;13
Azod 50mg Supera RX 60 Comprimidos Revestidos;302.0;13
Icaden 10mg/ml Leo Pharma 30ml Solução;302.0;12
Sabonete Líquido para o Corpo Palmolive Luminous Oils Sensação Nutritiva 250ml;302.0;12
Massa Tipo Fettuccine Konjac 270g;302.0;13
Hidratante Facial Bruna Tavares Cherry Blossom Water Cream 35 g;302.0;14
Fosfato Sódico De Prednisolona 3mg/ml Genérico Uniao Quimica 60ml Solução Oral + Seringa Dosadora;302.0;12
Aparelho Para Depilar Bic Soleil Escape Rosa E Magnolia 3 Unidades;302.0;12
Ampola De Tratamento Capilar Crescimento Fortalecido Skafe  10ml;302.0;13
Lenço de Papel Kleenex Box 60 Folhas;302.0;14
Mamadeira Lillo MiniForm Rosa 50ml;302.0;12
Bruna Tavares BT - Glitter 3g - Moss-Metal;302.0;12
Protetor Solar Nivea Sun Protect & Hidrata FPS 70 200ml;302.0;14
Adoçante Linea Stevia Pó 600mg 100 Envelopes;302.0;15
Leave-in Selagem Gradativa Cadiveu Essentials Bye Bye Frizz 200 ml;302.0;12
Oxalato De Escitalopram 15mg Genérico Nova Química 30 Comprimidos;302.0;14
Kit Aussie Shampoo Mega Moist 180ml + 3 Minute Miracle Mega Moist 236ml;302.0;13
Ocylin 500mg Multilab 21 Comprimidos;302.0;12
Dexa-Citoneurin 100mg + 100mg + 5mg + 4,37mg P&G 3 Ampolas 1ml + 3 Ampolas 2ml;302.0;13
Pipoca CacauMundo Verde 75g;302.0;14
Óleo Capilar L'Oréal Professionnel Serie Expert Absolut Repair Gold Quinoa Protein 10 in 1 30 ml;302.0;12
Hair Spray Tabu Fixação Normal 400Ml;301.0;14
Absorvente Always Noturno Tamanho G Suave 16 Unidades;301.0;13
Ginkoba 120mg Nikkho 30 Comprimidos Revestidos;301.0;13
Lubrificante Íntimo Ever You 60g;301.0;14
Lubrificante Maqspray Alta E Baixa 200ml Refil - Maquira;301.0;12
Composto Lácteo Molico Fibras 260g;301.0;12
Latika Sun Cream Spf50 - Protetor Solar - 30g;301.0;13
Cloridrato de Duloxetina 30mg Genérico Legrand Pharma 30 cápsulas;301.0;13
Alginac 5000mcg + 100mg + 100mg + 75mg P&G 3 ampolas 2ml Cada;301.0;14
Aloxidil 50mg/ml Theraskin 50ml Spray Solução Capilar;301.0;15
Óleo Vegetal Capilar Widi Care Juba 60ml;301.0;12
Milani Stay Put Brow Pomade -  Lápis 03 Medium;301.0;12
Barra de Cereais Nutry Trufa 20g;301.0;13
Synthroid 175mcg Abbott 30 Comprimidos;301.0;15
Furosemida 40mg Genérico Geolab 20 Comprimidos;301.0;13
Kit Zero Cal Sucralose 100ml 2 Unidades;301.0;15
Kit Ampola Capilar Pantene Pro-V Nutrição Umectante Tratamento Hidratante 3 Unidades 15ml Cada;301.0;12
Cera Fria Facial Veet Peles Normais e Secas 12 Folhas;301.0;12
Protetor Labial Cube Morango + Pack Soft  Limonada & Framboesa Grátis;301.0;13
Pomada Modeladora Efeito Seco Forte Barba De Respeito 55g;301.0;12
Composto Lácteo Ninho Fases 3+ 800g;301.0;13
Achocolatado de 200ml - Toddynho;301.0;12
Vitamina Neo Química Ômega 3 60 comprimidos;301.0;13
Alopurinol 100mg Genérico Sandoz 60 Comprimidos;301.0;12
Lenço Umedecido Johnson's Baby Recém-Nascido Sem Fragrância 48 Unidades;301.0;12
Algodão Quadrado Ever Care  Baby 50 Unidades - Algodão Quadrado Ever Care Baby 50 Unidades;301.0;12
Escova de Dente Media Oral-B Complete Color Collection Clean 4 Unidades;301.0;14
Senscience V6 Moisture Intensif - Ampola 25ml;301.0;14
Pentoxifilina 400mg Genérico Germed 30 Comprimidos;301.0;13
Refresco Magro Sabor Uva Zero Açucares 8G;301.0;13
Kit 2 Bicos De Mamadeira Smart Flow 6m+ Fluxo Rápido - NUK;301.0;13
Dicloridrato de Betaistina 16mg Genérico Biosintética 30 Comprimidos;300.0;13
Alektos Pediátrico 2,5mg/Ml Hypera 120ml Solução Oral;300.0;14
Creme Hidratante Nivea Lata 97g;300.0;15
Água de Beleza Hidratante Bruna Tavares BT Cherry Blossom Beauty Water 100 ml;300.0;15
Lápis Para Olhos Vult Marrom Quente 1,1g;300.0;12
Bacrocin 20mg/g Medquímica 15g Pomada;300.0;12
Massa Tipo Arroz Konjac 270g;300.0;12
Aveia em Flocos Vitalin 200g;300.0;13
Protetor Labial Balm Menta Fps15 Vult 3,5g;300.0;13
Gel Condicionador Fixador Ny Looks Fator 4 240g;300.0;12
Desogestrel 150mcg + Etinilestradiol 20mcg Genérico Eurofarma 21 Comprimidos;300.0;12
Domador Sebo De Carneiro Gel Massageador Extra Forte 200G Domador;300.0;14
Prysma 3mg Eurofarma 20 Comprimidos;300.0;12
Sabonete Líquido para o Corpo Palmolive Luminous Oils Sensação Refrescante 250ml;300.0;13
Chá Verde (Green Tea) 500mg 90 Cápsulas;300.0;14
Removedor de Esmalte Granado Pink 75ml;300.0;12
Filinar 5mg/ml Eurofarma 120ml Xarope Pediátrico;300.0;14
Algodão Rolete nº 1  Não Estéril com 100 - Cremer;300.0;13
Wafer Trento Speciale Avelã com Chocolate ao Leite 26g;300.0;15
Videnfil 50mg Sandoz do Brasil 4 Comprimidos;300.0;12
Microvlar 0,15mg + 0,03mg União Química 21 Drágeas;300.0;14
Hidratante Labial Chupa Chups The Skin Soul Cola 10g;300.0;13
Bebida Láctea UHT YoPRO Morango Shake 15g de proteínas  250ml;300.0;13
Balas de Gelatina Fini Natural Sweets Colágeno 18g;300.0;12
Lápis de Olho À Prova D'Água e Suor Pink Cheeks Sport Eyepencil Marrom 1,2 g;300.0;14
Protetor Solar Facial Nivea Sun Beauty Expert Controle de Oleosidade  FPS60 50g;300.0;14
Océane Mariana Saad Eyeliner Pen Cor Preto - Lapís Para Olhos 1,2g;300.0;13
Pó Descolorante Ervas E Proteínas Yamá 50g;300.0;13
Dextamine 0,4mg/ml + 0,05mg/ml Cifarma 120ml Xarope;300.0;13
Oxalato de Escitalopram 15mg Genérico Medley 30 Comprimidos;300.0;13
Fluconazol 150mg Genérico Medquímica 1 Cápsula;300.0;13
Creme de Tratamento Capilar Preenchedor L'Oréal Paris Elseve Hidra Hialurônico 300g;300.0;12
Água Tônica Schweppes Sem Açúcar 220ml;299.0;12
Plasil 10mg Sanofi Aventis 20 Comprimidos;299.0;13
Creme Depilatório Depimiel Corporal 120g;299.0;12
Preservativo Olla Morango 6 Unidades;299.0;13
Promim 10mg/g Supera 30g Creme + 20 Aplicadores Descartáveis;299.0;14
Gel creme com azeloglicina 30g;299.0;12
Gliclazida 60mg Genérico EMS 60 comprimidos;299.0;12
Clonazepam 2mg Genérico Geolab 30 Comprimidos;299.0;16
Prebictal 50mg Zodiac 30 Cápsulas Duras;299.0;12
Hyzaar 50mg + 12,5mg Organon 30 Comprimidos;299.0;14
Dimorf 10mg Cristália 60ml Solução;299.0;14
Océane Larissa Manoela Jelly Eye Shadow Pot - Sombra em Gel Translúcida 4g - Dragon;299.0;13
Succinato de Metoprolol 50mg Genérico Sanofi Medley 30 Comprimidos;299.0;12
Ibuprofeno 600mg Genérico Prati Donaduzzi 20 Comprimidos;299.0;13
Pamelor 10mg Cellera 30 Cápsulas;299.0;14
Singulair 5mg Organon 30 Comprimidos;299.0;12
Desogestrel 0,075mg Genérico Sandoz 28 Comprimidos Revestidos;299.0;14
Sancol 10mg Daiichi Sankyo 30 Comprimidos Revestidos;299.0;14
Pasta de Dente Colgate Total Clean Mint 90g;299.0;14
Chá Verde (Green Tea) 500mg 60 Cápsulas;299.0;14
Pó Descolorante Queratina Refil Yamá - 300g;299.0;13
Porta Escova de Dente Ever Care 1 Unidade;299.0;12
Caneta Delineadora para Olhos Mirage 1,2ml Azul;299.0;13
Reparador De Pontas Mandioca Haskell 35ml;299.0;13
Busonid 32mcg/dose Aché 120 doses Suspensão Nasal;299.0;14
Pasta de Dente Colgate Luminous White Instant 70g;299.0;14
Tônico de Tratamento Capilar Dabelle Hair Love Fortificante 100ml;299.0;14
Tylex 500mg + 7,5mg Cellera 12 Comprimidos;299.0;13
Tônico Capilar Para Dermatite-Psoríase - 100 Ml;299.0;13
Barra de cereal Coco com chocolate de 22g - NUTRY;299.0;14
Farelo de Aveia Sem Glúten MV Seleção 200g;299.0;13
Bebida Láctea Piracanjuba Whey Frutas Vermelhas Zero Lactose 250ml;299.0;15
Base Líquida Matte Fran by Franciny Ehlke Real Filter E-04 30 g;299.0;12
Kit Shampoo Pantene Colágeno 300ml +  Condicionador 150ml;299.0;13
Bauny Cor 060 - Pó Compacto Matte Facial com FPS 25 10g;299.0;13
Bebida Láctea Uht Piracanjuba Whey Coco Zero Lactose 250ml;299.0;12
Trezete 20mg + 10mg Aché 30 Comprimidos;299.0;15
Aparelho Depilatório Bic Soleil Color 4 Unidades;299.0;14
Fio Dental Oral-B Expert Floss Picks 45 Unidades;299.0;12
Fórmula Infantil Nestogeno 2 400g;299.0;13
Zolpirest 10mg Pfizer 20 Comprimidos;299.0;13
True Protein Bar Chocolate Meio Amargo True Source;298.0;14
Elástico para Cabelo Ever Care Silicone Colorido 20 Unidades;298.0;13
Gel de Reposição Tens Alívio Já G-tech 1 Par;298.0;14
Vitamina D DPrev 1.000UI Myralis 30 Comprimidos Revestidos;298.0;12
Hastes Flexíveis Cotonetes 150 Unidades;298.0;13
Kit Protetor Solar Corporal Nivea Protect & Hidrata FPS50 200ml + Sensitive Kids FPS60 100ml;298.0;13
Gel Lubrificante Olla Mix Sensations 50g;298.0;13
Gel Arnica e Calêndula Bio Mustela Bebê 100ml;298.0;12
Oleo Mineral 100 Ml - Rioquimica Oleo Mineral;298.0;14
Puran T4 75mcg Sanofi 30 Comprimidos;298.0;12
Máscara Térmica de Gel p/ Olhos Fechada Termogel;298.0;13
Kit Esponja de Maquiagem Special Diamond Blend (3 Produtos);298.0;14
Carb Up Gel Black Morango Probiótica 30g - Carb Up Gel Black MORANGO Probiótica 30g;298.0;14
Chips De Batata-Doce E Mandioca Com Sal Mundo Verde Seleção 40g;298.0;14
Hair Spray Fixador Cless Charming Normal 150ml;298.0;13
Ultrox 10mg Supera 10 Comprimidos Sublinguais;298.0;14
Vizzela Hello Brow! Cor - Lapiseira Para Sobrancelha 0,24g - Cor4;298.0;14
Cloridrato de Metilfenidato 10mg Genérico Althaia 60 Comprimidos;298.0;14
Descolador Molt 2-4 Millennium - Golgran - Descolador Molt 2-4 Millenium - Golgran;298.0;13
Desinchá Limão com Gengibre 10sch 15g;298.0;13
Hemitartarato de Zolpidem 10mg Genérico EMS 30 Comprimidos;298.0;14
Provera 10,0mg Pfizer 14 Comprimidos;298.0;13
Protetor Solar Sundown Praia e Piscina FPS70 200ml;298.0;14
Clindoxyl 10mg/g + 50mg/g GSK 45g Gel;298.0;12
Pincel Duo Para Sombra e Iluminadior Corpus;298.0;13
Creme para Pentear Elseve L'Oréal Paris Preenchedor Hidra Hialurônico 250ml;298.0;17
Citalopram 20mg Genérico Biosintética 28 Comprimidos;297.0;13
Lip Balm Hidratante Pink Cheeks Ultra Balm FPS 50 FPUVA 22 Be Rose 6,5 g;297.0;15
Booster Drink Energy Drink 6 unid 269 ml Integralmédica;297.0;13
Dexametasona 4mg Genérico Teuto 10 Comprimidos;297.0;12
Escitalopram 20mg Genérico Neo Química 30 Comprimidos Revestidos;297.0;15
Kit Esponja de Maquiagem Special Diamond Blend (4 Produtos);297.0;13
Aspirina Prevent 100mg Bayer 30 Comprimidos;297.0;13
Gli-Instan Lowçucar Sabor Morango Glicose Instantanea 5X15G;297.0;13
Loção Desodorante Hidratante Vasenol Recuperação Intensiva Reparadora 200ml;297.0;12
Losartana Potássica 50mg Genérico EMS 30 Comprimidos;297.0;13
Pós Sol Caladryl Gel Aloe Vera 120g;297.0;13
Brinco Studex Supermaxxi Pedra Cristal Dourado Espelhado 1 Par;297.0;14
Cloridrato De Metoclopramida 4mg/ml Genérico Teuto 10ml Gotas;297.0;13
Clinfar 10mg Merck S/A 30 Comprimidos;297.0;15
Óleo Capilar Inoar Argan 7ml 1 Unidade;297.0;15
Colírio Vigadexa 5mg/ml + 1mg/ml Novartis 5ml;297.0;13
Kit 2 Bicos de Silicone Para Mamadeira E Copo 0m+ MAM;297.0;12
Vizzela Caneta Delineadora Line Pen - 1,2ml;297.0;12
Ancoron 200mg LIBBS 60 Comprimidos;297.0;12
Bombom com recheio cremoso de avelã caixa com 8 unidades de 12,5g - Ferrero Rocher;297.0;13
Bolsa Térmica Pequena Quente e Fria com 10 bag de 100g - Maquira;297.0;12
Minoxidil 5% Loção Spray 120ml Unic;297.0;12
Kit Adoçante Líquido Zero-Cal Stévia 80ml 2 Unidades;297.0;13
Wafer sabor mais ao leite com 102g - Hershey's;297.0;14
Pincel Para Blush - Blush Brush Ocn3 Océane;297.0;15
Pomada Antiassadura - 45Gr;297.0;12
Esfoliador Elétrico p/ os Pés Supermedy;297.0;12
Unhas Postiças Curta Autocolante Quadrada Pintada Absolute New York Magiquick Eclipse Black 24 Unidades;297.0;15
Buprovil 600mg Multilab 20 Comprimidos;297.0;14
Lápis de Olho Vult Top Hits Verde Solta o Beat 1 1g;297.0;14
Vildagliptina 50mg Genérico Natcofarma Brasil 28 Comprimidos;296.0;13
Kit Protetor Solar + Thiomucase 400Utr Anti- Celulite - 90 Capsulas;296.0;14
Alopurinol 300mg Genérico Sandoz 60 Comprimidos;296.0;13
BB Cream Vizzela FPS30 Cor 1.5 35g;296.0;12
Creme Depilatório Facial Depimiel Com Argila Branca E Rosa Mosqueta 40g;296.0;13
Óleo Bronzeador Australian Gold Intensifier 237ml;296.0;15
Suco Integral Villa Piva Maçã 300ml;296.0;14
Still 1mg/ml Allergan 5ml Solução Oftálmica;296.0;14
Condicionador Tresemmé Hidratação Profunda 650ml;296.0;13
Spray Capilar Antifrizz Up2you 300ml;296.0;13
Preservativo Blowtex Sabor Tutti Frutti 9 Unidades;296.0;12
Protetor Labial Lip Ice One - Leve 3 Pague 2 - One Leve 3 Pague 2;296.0;13
Shampoo Anticaspa Clear Men Limpeza Diária 2 em 1 400ml Grátis 70ml;296.0;14
Fralda Ever Baby G 38 Unidades;296.0;12
Cloridrato de Naratriptana 2,5mg Genérico Nova Química 4 Comprimidos;296.0;12
Slow-K 600mg União Química 20 Comprimidos;296.0;12
Bolsa Para Água Quente Media - Cor: Lilas  Tam: M;296.0;14
Kit De Transporte Para Insulina - Embaeps - Pequeno;296.0;14
Desvenlafaxina 100mg Genérico Eurofarma 30 Comprimidos Revestidos;296.0;13
Olmy Anlo 40mg + 10mg EMS 30 Comprimidos;296.0;15
Verutex 20mg/g Leo Pharma 15g Creme;296.0;12
Noripurum 10mg/ml Blanver 120ml Xarope;296.0;13
Brinco Antialérgico Studex Classic Bezel Rosa Médio Dourado;296.0;14
Tetralysal 150mg Galderma 16 cápsulas;296.0;12
Ondavon 8mg Neo Química 10 Comprimidos;296.0;14
Batom Líquido Matte Fran by Franciny Ehlke Clarice 5 ml;296.0;13
Liberfem 2mg + 0,03mg  Zodiac 21 Comprimidos;296.0;13
Máscara de Argila Vermelha 60g;296.0;13
Bactrim F 800mg + 160mg Farmoquímica 10 Comprimidos;296.0;12
Adoçante Linea 100% Stevia 60ml;296.0;12
Glya 75mg Cristália 30 Cápsulas;295.0;13
Kit Pasta de Dente Oral-B 3D White Brilliant Fresh 3 Unidades de 70g;295.0;13
Pastilha Diet Valda Sachê 12g;295.0;13
Latanoprosta 0,05mg/ml + Maleato de Timolol 5mg/ml Genérico Germed 2,5ml Solução Oftálmica;295.0;13
Pasta Castanha de Caju Leite de Coco Eat Clean 300g;295.0;13
Mitrip 10mg Myralis 30 Comprimidos Revestidos;295.0;13
Suplemento Alimentar Equaliv Melatonina 0.21mg 120 Comprimidos;295.0;14
Wafer Trento Avelã Choco Branco 32g;295.0;13
Sombra Líquida e Primer 2x1 Bruna Tavares BT Velvet Yellow 6 ml;295.0;13
Shampoo Tresemmé Hidratação Profunda 650ml;295.0;14
Annita 20mg/ml Farmoquímica 45ml Suspensão Oral;295.0;13
Vitamina Zirvit Kids Suspensão Oral 100ml;295.0;12
Divalproato de Sodio 500mg Genérico Abbot 30 Comprimidos;295.0;14
Hemifumarato de Quetiapina 25mg Genérico Teuto 30 comprimidos;295.0;13
Hidratante Corporal Ever You Pele Extra Seca 400ml;295.0;12
Maleato de Enalapril 20mg Genérico Teuto 30 Comprimidos;295.0;13
Garra do Diabo 200mg Herbarium 45 Comprimidos;295.0;12
Sabonete Líquido Infantil Baruel Baby Glicerina Da Cabeça Aos Pés 400ml;295.0;12
Vitamina D Addera D3 10.000UI Hypera 10 Cápsulas;295.0;13
Barra de Cereais Nutry Morango com Chocolate 22g;295.0;13
Fita Dental Johnson's Reach Expansion Plus 50m;295.0;15
Cera Quente em Barra Camomila C/ Calêndula - Depil Bella - 250g;295.0;14
Esponja Para Pancake Corretivo Base Com 2 Unidades Corpus;295.0;13
Prednisolona 5mg Genérico Althaia 10 Comprimidos;295.0;15
Multivitamínico Lavitan Super Fórmula A-Z + Homem 60 Comprimidos;295.0;14
Leave-In Capilar Eudora Siage Cauterização dos Lisos 100ml;295.0;13
Apresolina 25mg Novartis 60 Drágeas;295.0;14
Aparelho de Depilação Bic Soleil Azul/Verde 2 unidades;295.0;12
Zobilar 3mg/ml Geolab 5ml Gotas;295.0;12
Albendazol 400mg Genérico Geolab 3 Comprimidos Mastigáveis;295.0;15
Absorvente Geriátrico Adultcare Premium Unissex 20 Unidades;294.0;13
Kit Elseve Shampoo Reparação Total 5 375ml + Condicionador 170ml;294.0;12
Bolsa Para Gelo Bioland - Flexível - Tamanho G;294.0;15
Massageador Para Olhos de Quartzo Rosa - Rose Quartz Eye Massager Océane;294.0;15
Bombom com recheio cremoso de amêndoa coberto com coco caixa com 9 unidades - Raffaello;294.0;14
Hidratante Facial Nívea Acne Control 50g;294.0;14
Coca Cola 220ml;294.0;12
Pó Modelador Para Cabelos Acquaflora 5g;294.0;12
Refrigerante Fanta Guaraná 2L;294.0;14
Desvenlafaxina 100mg Genérico Althaia 30 Comprimidos;294.0;12
Bico De Silicone Neopan Ortodôntica Tamanho M;294.0;13
Polivitamínico Gerovital EMS 60 Cápsulas;294.0;12
Citoneurin Control 1.000mcg P&G 30 Comprimidos Revestidos;294.0;13
Aloxidil 50mg/ml Theraskin 60ml Solucao Spray Refil;294.0;12
Loção Inibidor De Pelos Labotrat Dermo Skin Corporal Facial 140ml;294.0;12
Kit L’oreal Paris Solar Expertise Protetor Solar Corporal FPS70 200ml + Facial FPS 60 25g;294.0;13
Kit 2 Bicos de Silicone Mamadeira Clássica 0 à 6 Meses Lillo;294.0;13
Máscara Labial Noturna - Lip Sleeping Mask 15g Océane;294.0;13
Doss 15000UI Biolab 8 Cápsulas Moles;294.0;12
Endofolin 5mg Marjan 90 Comprimidos;294.0;12
Acetato de Ciproterona 2mg + Etinilestradiol 0,035mg Genérico Melcon 63 Comprimidos Revestidos;294.0;12
Leave-In Sérum  Reparador Aussie Hydro-Mania Non Stop Hydration 95ml;294.0;13
Pimenta do Reino em Grão  40g -  Bombay;294.0;13
Berotec 100mcg Boehringer 10ml Aerosol;294.0;12
Bolsa Para Gelo - Tam: G - Mercur Bolsa Para Gelo;294.0;14
Bala Halls Extra Forte 28g;294.0;13
Aciclovir 400mg Genérico Sandoz 30 Comprimidos Revestidos;294.0;13
Barra de Frutas Supino Zero Banana ao Leite 24g;294.0;13
Pomada Para Hemorroidas (Tratamento Com 6 Ativos Naturais) - 60Gr;294.0;13
Máscara Facial com Esferas em Gel Para Quente ou Frio - Hot & Cold Gel Face Mask Océane;294.0;14
Dozemast 1.000mcg Marjan Farma 30 Comprimidos;293.0;12
Bala Halls Melância 28g;293.0;12
Barra De Proteína Ever Nutri Cookies 40g;293.0;13
Nevrix 100mg + 100mg + 5000mcg Arese 20 Comprimidos;293.0;13
Creme Facial Nivea Nutritivo Nivea 100g;293.0;13
Spray Amend Valorize  Forte  400ml;293.0;13
Preservativo Blowtex Zero 3 Unidades;293.0;12
Insit 25mg Apsen 30 Cápsulas Duras;293.0;13
Mirtazapina 30mg Genérico Prati-Donaduzzi 30 Comprimidos;293.0;13
Pasta de Dente Gel Infantil Malvatrikids Anticáries Tutti Frutti 85g;293.0;15
Kit Adoçante em Pó Zero-Cal 50 Envelopes 3 Unidades;293.0;13
Duo De Sombras Para Sobrancelha Essence Brow Powder Cor 02 2,3g;293.0;12
Barra de Proteína Bold Cookies & Cream 60g;293.0;14
Lynax 30g Myralis 1 Bisnaga com 30g + Aplicadores Descartáveis de 2,5g;293.0;14
Fórmula Infantil Nestogeno 1 1,2Kg;293.0;14
Fumarato de Quetiapina 50mg Genérico Eurofarma 30 Comprimidos;293.0;13
Mamadeira Avent Pétala 3,0 Decorada Coala 260ml;293.0;13
Chá do Mickey Tangerina e Maracujá 15sch 22,5g;293.0;13
Pó Descolorante Lightner Gérmen de Trigo 50gr;293.0;12
Kit Elseve Liso dos Sonhos Shampoo 375ml + Condicionador 170ml;293.0;12
Barra De Proteína Ever Nutri Amendoim 40g;293.0;13
Lençol TNT com Elástico Kolplast TNT com Elástico;293.0;12
Cloridrato de Ciclobenzaprina 10mg Genérico Biosintética 30 Comprimidos;293.0;13
Mari Maria Creamy Matte - Batom Liquido 4ml - Hazel Nude;293.0;13
Escova de cabelo The Original Mini Tangle Teezer - Aqua;293.0;13
Cloridrato de Trazodona 50mg Genérico Zydus Nikkho 60 Comprimidos;293.0;13
Estreva 1mg/g Farma Vision 50g Gel;293.0;13
Pincel para Base Real Techniques Expert Face Laranja;293.0;13
Retoque Instantâneo Spray Koleston Preto 100ml;293.0;13
Escova de Dente Sensodyne Limpeza Profunda Extra Macia para Dentes Sensíveis;293.0;12
Meclin JET 25mg Apsen 10 Comprimidos Mastigáveis;293.0;14
Kit Gillette Venus 4 Aparelhos Descartáveis Para Depilar Suave + 2 Intima;292.0;14
Brinco Antialérgico Studex Cristal Pequeno Dourado;292.0;13
Dexmine 0,05mg/ml + 0,4mg/ml Cimed 120ml Xarope;292.0;12
Chocolate Garoto Talento Ao Leite Com Castanha-do-pará 85g;292.0;12
Natrilix SR 1,5mg Servier 60 comprimidos;292.0;13
Shampoo Para Barba H2O Evolution Homem 200ml;292.0;14
Fio Dental Reach Expansion Plus Extra Fino 50m - Johnson & Johnson;292.0;14
Hidratante Labial Beta Menta 9,5g;292.0;13
Vitamina D3 50000UI Althaia 8 Cápsulas;292.0;13
Barra de Proteína Línea Cookies'n Cream 32g;292.0;14
Bauny - Batom Líquido Matte Vegano 5ml - Cor 020;292.0;12
Dexametasona 4mg Genérico Legrand 10 Comprimidos;292.0;13
Brinco Studex Daisy Cristal Rosé Ouro 1 Par;292.0;12
Desinchá Frutas Vermelhas 10sch 15g;292.0;13
Condicionador Huggies Kids Brilho Mágico 360ml;292.0;12
Absorvente Interno Intimus® Discreto Médio 16 Unidades;292.0;12
Cílios Postiços Longo Natural Absolute New York Pack Tanjanite 504 Preto 5 Pares;292.0;12
Nasonex 0,05mg/g Organon 120 Atomizações Solução Nasal;292.0;13
Kit Esponja de Maquiagem Flat Drop Océane Edition (2 Produtos);292.0;13
Barra De Proteína YoPRO Chocolate Nutrata 55g;292.0;14
Absorvente Interno Intimus Sport Super c/Aplicador 8 Unidades;292.0;13
Spray Finalizador Geléia Real 300ml P/ Cães e Gatos Smell Fresh;292.0;14
Icacort 1mg/g + 10mg/g Leo Pharma 30g Creme;292.0;12
Creme Depilatório Depilsam Men Corporal Masculino 150g;292.0;15
Pomada Calmante para Bebês Vick BabyRub 12g;292.0;15
Amytril 10mg Supera 30 Comprimidos;292.0;12
Adoçante Forno E Fogao Tanto Quanto Lowçucar 95G;292.0;14
Naproxeno Sódico 550mg Genérico Neo Química 10 Comprimidos;292.0;12
Escova Dental Extramacia Sensitive Oral-B Pro-Saúde Indicator Black 2 Unidades;292.0;13
Óleo Capilar Herbal Essences Babosa & Óleo de Argan 100ml;292.0;14
Tergencal 200ml - Biodinâmica;292.0;15
Colírio Pred-Fort 10mg/ml Allergan 5ml;292.0;13
Presília para Cabelos Tic Tac Zalike Preto 6cm 6 Unidades;292.0;12
Alprazolam 1mg Genérico Nova Química 30 Comprimidos;291.0;14
